Row ID,Month,Calendar Year,Fiscal Year,Month Date,Route,Riders
1,Jul,2013,FY13-14,07/01/2013,108,"1,606"
2,Jul,2013,FY13-14,07/01/2013,112,"35,972"
3,Jul,2013,FY13-14,07/01/2013,120,"8,907"
4,Jul,2013,FY13-14,07/01/2013,128,"8,924"
5,Jul,2013,FY13-14,07/01/2013,136,"12,722"
6,Jul,2013,FY13-14,07/01/2013,156,"1,110"
7,Jul,2013,FY13-14,07/01/2013,184,"9,176"
8,Jul,2013,FY13-14,07/01/2013,30,"40,572"
9,Jul,2013,FY13-14,07/01/2013,40,"50,426"
10,Jul,2013,FY13-14,07/01/2013,45,"41,601"
11,Jul,2013,FY13-14,07/01/2013,531,"1,250"
12,Jul,2013,FY13-14,07/01/2013,533,"5,572"
13,Jul,2013,FY13-14,07/01/2013,541,"1,211"
14,Jul,2013,FY13-14,07/01/2013,61,"61,539"
15,Jul,2013,FY13-14,07/01/2013,77,"4,194"
16,Jul,2013,FY13-14,07/01/2013,96,"43,551"
17,Jul,2013,FY13-14,07/01/2013,AZ Ave Link,"20,314"
18,Jul,2013,FY13-14,07/01/2013,Main St Link,"29,688"
19,Aug,2013,FY13-14,08/01/2013,104,"22,326"
20,Aug,2013,FY13-14,08/01/2013,108,"2,615"
21,Aug,2013,FY13-14,08/01/2013,112,"29,217"
22,Aug,2013,FY13-14,08/01/2013,120,"9,309"
23,Aug,2013,FY13-14,08/01/2013,128,"8,816"
24,Aug,2013,FY13-14,08/01/2013,136,"12,692"
25,Aug,2013,FY13-14,08/01/2013,156,"1,677"
26,Aug,2013,FY13-14,08/01/2013,184,"9,787"
27,Aug,2013,FY13-14,08/01/2013,30,"37,284"
28,Aug,2013,FY13-14,08/01/2013,40,"41,233"
29,Aug,2013,FY13-14,08/01/2013,45,"39,990"
30,Aug,2013,FY13-14,08/01/2013,531,"1,120"
31,Aug,2013,FY13-14,08/01/2013,533,"4,919"
32,Aug,2013,FY13-14,08/01/2013,535,"3,279"
33,Aug,2013,FY13-14,08/01/2013,541,"1,051"
34,Aug,2013,FY13-14,08/01/2013,61,"56,151"
35,Aug,2013,FY13-14,08/01/2013,77,"4,134"
36,Aug,2013,FY13-14,08/01/2013,96,"39,209"
37,Aug,2013,FY13-14,08/01/2013,AZ Ave Link,"19,490"
38,Aug,2013,FY13-14,08/01/2013,Buzz,"9,112"
39,Aug,2013,FY13-14,08/01/2013,Main St Link,"25,455"
40,Sep,2013,FY13-14,09/01/2013,104,"23,642"
41,Sep,2013,FY13-14,09/01/2013,108,"2,959"
42,Sep,2013,FY13-14,09/01/2013,112,"34,791"
43,Sep,2013,FY13-14,09/01/2013,120,"10,122"
44,Sep,2013,FY13-14,09/01/2013,128,"9,559"
45,Sep,2013,FY13-14,09/01/2013,136,"13,502"
46,Sep,2013,FY13-14,09/01/2013,156,"2,485"
47,Sep,2013,FY13-14,09/01/2013,184,"11,290"
48,Sep,2013,FY13-14,09/01/2013,30,"37,123"
49,Sep,2013,FY13-14,09/01/2013,40,"45,557"
50,Sep,2013,FY13-14,09/01/2013,45,"43,362"
51,Sep,2013,FY13-14,09/01/2013,531,"1,068"
52,Sep,2013,FY13-14,09/01/2013,533,"5,359"
53,Sep,2013,FY13-14,09/01/2013,535,"3,314"
54,Sep,2013,FY13-14,09/01/2013,541,"1,358"
55,Sep,2013,FY13-14,09/01/2013,61,"61,820"
56,Sep,2013,FY13-14,09/01/2013,77,"4,433"
57,Sep,2013,FY13-14,09/01/2013,96,"47,032"
58,Sep,2013,FY13-14,09/01/2013,AZ Ave Link,"21,912"
59,Sep,2013,FY13-14,09/01/2013,Buzz,"10,416"
60,Sep,2013,FY13-14,09/01/2013,Main St Link,"27,194"
61,Oct,2013,FY13-14,10/01/2013,104,"25,220"
62,Oct,2013,FY13-14,10/01/2013,108,"3,496"
63,Oct,2013,FY13-14,10/01/2013,112,"36,505"
64,Oct,2013,FY13-14,10/01/2013,120,"10,641"
65,Oct,2013,FY13-14,10/01/2013,128,"10,690"
66,Oct,2013,FY13-14,10/01/2013,136,"15,336"
67,Oct,2013,FY13-14,10/01/2013,156,"2,202"
68,Oct,2013,FY13-14,10/01/2013,184,"13,094"
69,Oct,2013,FY13-14,10/01/2013,30,"42,949"
70,Oct,2013,FY13-14,10/01/2013,40,"48,173"
71,Oct,2013,FY13-14,10/01/2013,45,"48,678"
72,Oct,2013,FY13-14,10/01/2013,531,"1,177"
73,Oct,2013,FY13-14,10/01/2013,533,"6,111"
74,Oct,2013,FY13-14,10/01/2013,535,"3,700"
75,Oct,2013,FY13-14,10/01/2013,541,"1,465"
76,Oct,2013,FY13-14,10/01/2013,61,"69,789"
77,Oct,2013,FY13-14,10/01/2013,77,"6,577"
78,Oct,2013,FY13-14,10/01/2013,96,"16,407"
79,Oct,2013,FY13-14,10/01/2013,AZ Ave Link,"23,787"
80,Oct,2013,FY13-14,10/01/2013,Buzz,"12,038"
81,Oct,2013,FY13-14,10/01/2013,Main St Link,"31,439"
82,Nov,2013,FY13-14,11/01/2013,104,"21,171"
83,Nov,2013,FY13-14,11/01/2013,108,"3,601"
84,Nov,2013,FY13-14,11/01/2013,112,"32,017"
85,Nov,2013,FY13-14,11/01/2013,120,"9,412"
86,Nov,2013,FY13-14,11/01/2013,128,"8,033"
87,Nov,2013,FY13-14,11/01/2013,136,"12,365"
88,Nov,2013,FY13-14,11/01/2013,156,"2,147"
89,Nov,2013,FY13-14,11/01/2013,184,"10,633"
90,Nov,2013,FY13-14,11/01/2013,30,"49,543"
91,Nov,2013,FY13-14,11/01/2013,40,"32,515"
92,Nov,2013,FY13-14,11/01/2013,45,"39,683"
93,Nov,2013,FY13-14,11/01/2013,531,"1,031"
94,Nov,2013,FY13-14,11/01/2013,533,"4,690"
95,Nov,2013,FY13-14,11/01/2013,535,"2,716"
96,Nov,2013,FY13-14,11/01/2013,541,"1,184"
97,Nov,2013,FY13-14,11/01/2013,61,"66,228"
98,Nov,2013,FY13-14,11/01/2013,77,"4,438"
99,Nov,2013,FY13-14,11/01/2013,96,"46,183"
100,Nov,2013,FY13-14,11/01/2013,AZ Ave Link,"22,007"
101,Nov,2013,FY13-14,11/01/2013,Buzz,"7,243"
102,Nov,2013,FY13-14,11/01/2013,Main St Link,"24,472"
103,Dec,2013,FY13-14,12/01/2013,104,"19,672"
104,Dec,2013,FY13-14,12/01/2013,108,"3,808"
105,Dec,2013,FY13-14,12/01/2013,112,"33,945"
106,Dec,2013,FY13-14,12/01/2013,120,"9,431"
107,Dec,2013,FY13-14,12/01/2013,128,"10,436"
108,Dec,2013,FY13-14,12/01/2013,136,"11,972"
109,Dec,2013,FY13-14,12/01/2013,156,"2,110"
110,Dec,2013,FY13-14,12/01/2013,184,"9,649"
111,Dec,2013,FY13-14,12/01/2013,30,"38,125"
112,Dec,2013,FY13-14,12/01/2013,40,"48,819"
113,Dec,2013,FY13-14,12/01/2013,45,"40,600"
114,Dec,2013,FY13-14,12/01/2013,531,"1,107"
115,Dec,2013,FY13-14,12/01/2013,533,"4,246"
116,Dec,2013,FY13-14,12/01/2013,535,"2,612"
117,Dec,2013,FY13-14,12/01/2013,541,"1,121"
118,Dec,2013,FY13-14,12/01/2013,61,"61,808"
119,Dec,2013,FY13-14,12/01/2013,77,"4,052"
120,Dec,2013,FY13-14,12/01/2013,96,"42,999"
121,Dec,2013,FY13-14,12/01/2013,AZ Ave Link,"21,491"
122,Dec,2013,FY13-14,12/01/2013,Buzz,"8,610"
123,Dec,2013,FY13-14,12/01/2013,Main St Link,"26,066"
124,Jan,2014,FY13-14,01/01/2014,104,"24,263"
125,Jan,2014,FY13-14,01/01/2014,108,"3,606"
126,Jan,2014,FY13-14,01/01/2014,112,"35,796"
127,Jan,2014,FY13-14,01/01/2014,120,"11,693"
128,Jan,2014,FY13-14,01/01/2014,128,"8,965"
129,Jan,2014,FY13-14,01/01/2014,136,"13,651"
130,Jan,2014,FY13-14,01/01/2014,156,"2,496"
131,Jan,2014,FY13-14,01/01/2014,184,"12,692"
132,Jan,2014,FY13-14,01/01/2014,30,"43,425"
133,Jan,2014,FY13-14,01/01/2014,40,"49,727"
134,Jan,2014,FY13-14,01/01/2014,45,"46,303"
135,Jan,2014,FY13-14,01/01/2014,531,"1,372"
136,Jan,2014,FY13-14,01/01/2014,533,"5,292"
137,Jan,2014,FY13-14,01/01/2014,535,"2,908"
138,Jan,2014,FY13-14,01/01/2014,541,"1,257"
139,Jan,2014,FY13-14,01/01/2014,61,"70,656"
140,Jan,2014,FY13-14,01/01/2014,77,"5,807"
141,Jan,2014,FY13-14,01/01/2014,96,"49,419"
142,Jan,2014,FY13-14,01/01/2014,AZ Ave Link,"23,192"
143,Jan,2014,FY13-14,01/01/2014,Buzz,"7,999"
144,Jan,2014,FY13-14,01/01/2014,Main St Link,"29,297"
145,Feb,2014,FY13-14,02/01/2014,104,"18,505"
146,Feb,2014,FY13-14,02/01/2014,108,"4,534"
147,Feb,2014,FY13-14,02/01/2014,112,"35,198"
148,Feb,2014,FY13-14,02/01/2014,120,"12,231"
149,Feb,2014,FY13-14,02/01/2014,128,"7,975"
150,Feb,2014,FY13-14,02/01/2014,136,"13,715"
151,Feb,2014,FY13-14,02/01/2014,156,"2,522"
152,Feb,2014,FY13-14,02/01/2014,184,"11,627"
153,Feb,2014,FY13-14,02/01/2014,30,"41,121"
154,Feb,2014,FY13-14,02/01/2014,40,"46,963"
155,Feb,2014,FY13-14,02/01/2014,45,"36,795"
156,Feb,2014,FY13-14,02/01/2014,531,"1,050"
157,Feb,2014,FY13-14,02/01/2014,533,"4,981"
158,Feb,2014,FY13-14,02/01/2014,535,"2,777"
159,Feb,2014,FY13-14,02/01/2014,541,"1,089"
160,Feb,2014,FY13-14,02/01/2014,61,"75,328"
161,Feb,2014,FY13-14,02/01/2014,77,"4,097"
162,Feb,2014,FY13-14,02/01/2014,96,"49,893"
163,Feb,2014,FY13-14,02/01/2014,AZ Ave Link,"23,076"
164,Feb,2014,FY13-14,02/01/2014,Buzz,"8,265"
165,Feb,2014,FY13-14,02/01/2014,Main St Link,"29,225"
166,Mar,2014,FY13-14,03/01/2014,104,"19,719"
167,Mar,2014,FY13-14,03/01/2014,108,"4,273"
168,Mar,2014,FY13-14,03/01/2014,112,"37,309"
169,Mar,2014,FY13-14,03/01/2014,120,"11,949"
170,Mar,2014,FY13-14,03/01/2014,128,"9,511"
171,Mar,2014,FY13-14,03/01/2014,136,"13,872"
172,Mar,2014,FY13-14,03/01/2014,156,"2,732"
173,Mar,2014,FY13-14,03/01/2014,184,"12,231"
174,Mar,2014,FY13-14,03/01/2014,30,"43,752"
175,Mar,2014,FY13-14,03/01/2014,40,"50,021"
176,Mar,2014,FY13-14,03/01/2014,45,"39,859"
177,Mar,2014,FY13-14,03/01/2014,531,"1,128"
178,Mar,2014,FY13-14,03/01/2014,533,"5,065"
179,Mar,2014,FY13-14,03/01/2014,535,"2,929"
180,Mar,2014,FY13-14,03/01/2014,541,"1,318"
181,Mar,2014,FY13-14,03/01/2014,61,"78,551"
182,Mar,2014,FY13-14,03/01/2014,77,"4,387"
183,Mar,2014,FY13-14,03/01/2014,96,"51,183"
184,Mar,2014,FY13-14,03/01/2014,AZ Ave Link,"21,634"
185,Mar,2014,FY13-14,03/01/2014,Buzz,"8,512"
186,Mar,2014,FY13-14,03/01/2014,Main St Link,"30,786"
187,Apr,2014,FY13-14,04/01/2014,104,"18,881"
188,Apr,2014,FY13-14,04/01/2014,108,"3,969"
189,Apr,2014,FY13-14,04/01/2014,112,"39,647"
190,Apr,2014,FY13-14,04/01/2014,120,"11,899"
191,Apr,2014,FY13-14,04/01/2014,128,"9,784"
192,Apr,2014,FY13-14,04/01/2014,136,"15,214"
193,Apr,2014,FY13-14,04/01/2014,156,"2,696"
194,Apr,2014,FY13-14,04/01/2014,184,"12,397"
195,Apr,2014,FY13-14,04/01/2014,30,"44,727"
196,Apr,2014,FY13-14,04/01/2014,40,"49,087"
197,Apr,2014,FY13-14,04/01/2014,45,"37,743"
198,Apr,2014,FY13-14,04/01/2014,531,"1,160"
199,Apr,2014,FY13-14,04/01/2014,533,"5,130"
200,Apr,2014,FY13-14,04/01/2014,535,"3,220"
201,Apr,2014,FY13-14,04/01/2014,541,"1,200"
202,Apr,2014,FY13-14,04/01/2014,61,"77,810"
203,Apr,2014,FY13-14,04/01/2014,77,"4,340"
204,Apr,2014,FY13-14,04/01/2014,96,"48,459"
205,Apr,2014,FY13-14,04/01/2014,AZ Ave Link,"22,479"
206,Apr,2014,FY13-14,04/01/2014,Buzz,"8,640"
207,Apr,2014,FY13-14,04/01/2014,Main St Link,"30,628"
208,May,2014,FY13-14,05/01/2014,104,"19,392"
209,May,2014,FY13-14,05/01/2014,108,"3,765"
210,May,2014,FY13-14,05/01/2014,112,"37,325"
211,May,2014,FY13-14,05/01/2014,120,"11,560"
212,May,2014,FY13-14,05/01/2014,128,"8,437"
213,May,2014,FY13-14,05/01/2014,136,"14,530"
214,May,2014,FY13-14,05/01/2014,156,"2,399"
215,May,2014,FY13-14,05/01/2014,184,"11,785"
216,May,2014,FY13-14,05/01/2014,30,"42,580"
217,May,2014,FY13-14,05/01/2014,40,"51,887"
218,May,2014,FY13-14,05/01/2014,45,"38,461"
219,May,2014,FY13-14,05/01/2014,531,"1,033"
220,May,2014,FY13-14,05/01/2014,533,"5,030"
221,May,2014,FY13-14,05/01/2014,535,"3,185"
222,May,2014,FY13-14,05/01/2014,541,"1,065"
223,May,2014,FY13-14,05/01/2014,61,"71,013"
224,May,2014,FY13-14,05/01/2014,77,"3,741"
225,May,2014,FY13-14,05/01/2014,96,"42,933"
226,May,2014,FY13-14,05/01/2014,AZ Ave Link,"22,412"
227,May,2014,FY13-14,05/01/2014,Buzz,"8,295"
228,May,2014,FY13-14,05/01/2014,Main St Link,"27,714"
229,Jun,2014,FY13-14,06/01/2014,104,"17,606"
230,Jun,2014,FY13-14,06/01/2014,108,"3,886"
231,Jun,2014,FY13-14,06/01/2014,112,"36,586"
232,Jun,2014,FY13-14,06/01/2014,120,"10,836"
233,Jun,2014,FY13-14,06/01/2014,128,"7,469"
234,Jun,2014,FY13-14,06/01/2014,136,"12,293"
235,Jun,2014,FY13-14,06/01/2014,156,"1,859"
236,Jun,2014,FY13-14,06/01/2014,184,"9,953"
237,Jun,2014,FY13-14,06/01/2014,30,"38,311"
238,Jun,2014,FY13-14,06/01/2014,40,"48,724"
239,Jun,2014,FY13-14,06/01/2014,45,"37,836"
240,Jun,2014,FY13-14,06/01/2014,531,"1,128"
241,Jun,2014,FY13-14,06/01/2014,533,"5,637"
242,Jun,2014,FY13-14,06/01/2014,535,"3,026"
243,Jun,2014,FY13-14,06/01/2014,541,935
244,Jun,2014,FY13-14,06/01/2014,61,"61,089"
245,Jun,2014,FY13-14,06/01/2014,77,"4,058"
246,Jun,2014,FY13-14,06/01/2014,96,"40,127"
247,Jun,2014,FY13-14,06/01/2014,AZ Ave Link,"20,757"
248,Jun,2014,FY13-14,06/01/2014,Buzz,"6,557"
249,Jun,2014,FY13-14,06/01/2014,Main St Link,"26,479"
250,Jul,2014,FY14-15,07/01/2014,104,"17,948"
251,Jul,2014,FY14-15,07/01/2014,108,"3,999"
252,Jul,2014,FY14-15,07/01/2014,112,"34,906"
253,Jul,2014,FY14-15,07/01/2014,120,"10,838"
254,Jul,2014,FY14-15,07/01/2014,128,"8,304"
255,Jul,2014,FY14-15,07/01/2014,136,"12,635"
256,Jul,2014,FY14-15,07/01/2014,156,"1,559"
257,Jul,2014,FY14-15,07/01/2014,184,"9,305"
258,Jul,2014,FY14-15,07/01/2014,30,"35,462"
259,Jul,2014,FY14-15,07/01/2014,40,"48,131"
260,Jul,2014,FY14-15,07/01/2014,45,"31,048"
261,Jul,2014,FY14-15,07/01/2014,531,794
262,Jul,2014,FY14-15,07/01/2014,533,"5,823"
263,Jul,2014,FY14-15,07/01/2014,535,"3,022"
264,Jul,2014,FY14-15,07/01/2014,541,682
265,Jul,2014,FY14-15,07/01/2014,61,"52,825"
266,Jul,2014,FY14-15,07/01/2014,77,"3,428"
267,Jul,2014,FY14-15,07/01/2014,96,"33,693"
268,Jul,2014,FY14-15,07/01/2014,AZ Ave Link,"21,775"
269,Jul,2014,FY14-15,07/01/2014,Buzz,"6,527"
270,Jul,2014,FY14-15,07/01/2014,Main St Link,"29,628"
271,Aug,2014,FY14-15,08/01/2014,104,"21,877"
272,Aug,2014,FY14-15,08/01/2014,108,"4,276"
273,Aug,2014,FY14-15,08/01/2014,112,"37,622"
274,Aug,2014,FY14-15,08/01/2014,120,"11,420"
275,Aug,2014,FY14-15,08/01/2014,128,"9,114"
276,Aug,2014,FY14-15,08/01/2014,136,"14,713"
277,Aug,2014,FY14-15,08/01/2014,156,"2,078"
278,Aug,2014,FY14-15,08/01/2014,184,"11,607"
279,Aug,2014,FY14-15,08/01/2014,30,"44,181"
280,Aug,2014,FY14-15,08/01/2014,40,"51,824"
281,Aug,2014,FY14-15,08/01/2014,45,"42,945"
282,Aug,2014,FY14-15,08/01/2014,531,"1,053"
283,Aug,2014,FY14-15,08/01/2014,533,"5,588"
284,Aug,2014,FY14-15,08/01/2014,535,"3,086"
285,Aug,2014,FY14-15,08/01/2014,541,806
286,Aug,2014,FY14-15,08/01/2014,61,"71,146"
287,Aug,2014,FY14-15,08/01/2014,77,"3,873"
288,Aug,2014,FY14-15,08/01/2014,96,"45,158"
289,Aug,2014,FY14-15,08/01/2014,AZ Ave Link,"22,942"
290,Aug,2014,FY14-15,08/01/2014,Buzz,"10,494"
291,Aug,2014,FY14-15,08/01/2014,Main St Link,"29,109"
292,Sep,2014,FY14-15,09/01/2014,104,"21,951"
293,Sep,2014,FY14-15,09/01/2014,108,"4,738"
294,Sep,2014,FY14-15,09/01/2014,112,"36,744"
295,Sep,2014,FY14-15,09/01/2014,120,"10,689"
296,Sep,2014,FY14-15,09/01/2014,128,"8,759"
297,Sep,2014,FY14-15,09/01/2014,136,"15,637"
298,Sep,2014,FY14-15,09/01/2014,156,"2,297"
299,Sep,2014,FY14-15,09/01/2014,184,"12,171"
300,Sep,2014,FY14-15,09/01/2014,30,"45,570"
301,Sep,2014,FY14-15,09/01/2014,40,"48,130"
302,Sep,2014,FY14-15,09/01/2014,45,"42,270"
303,Sep,2014,FY14-15,09/01/2014,531,963
304,Sep,2014,FY14-15,09/01/2014,533,"6,108"
305,Sep,2014,FY14-15,09/01/2014,535,"3,269"
306,Sep,2014,FY14-15,09/01/2014,541,785
307,Sep,2014,FY14-15,09/01/2014,61,"74,156"
308,Sep,2014,FY14-15,09/01/2014,77,"4,324"
309,Sep,2014,FY14-15,09/01/2014,96,"49,875"
310,Sep,2014,FY14-15,09/01/2014,AZ Ave Link,"21,542"
311,Sep,2014,FY14-15,09/01/2014,Buzz,"9,790"
312,Sep,2014,FY14-15,09/01/2014,Main St Link,"28,594"
313,Oct,2014,FY14-15,10/01/2014,104,"26,230"
314,Oct,2014,FY14-15,10/01/2014,108,"5,168"
315,Oct,2014,FY14-15,10/01/2014,112,"39,186"
316,Oct,2014,FY14-15,10/01/2014,120,"12,016"
317,Oct,2014,FY14-15,10/01/2014,128,"11,333"
318,Oct,2014,FY14-15,10/01/2014,136,"16,263"
319,Oct,2014,FY14-15,10/01/2014,156,"2,926"
320,Oct,2014,FY14-15,10/01/2014,184,"14,240"
321,Oct,2014,FY14-15,10/01/2014,30,"49,918"
322,Oct,2014,FY14-15,10/01/2014,40,"49,028"
323,Oct,2014,FY14-15,10/01/2014,45,"44,713"
324,Oct,2014,FY14-15,10/01/2014,531,"1,236"
325,Oct,2014,FY14-15,10/01/2014,533,"5,448"
326,Oct,2014,FY14-15,10/01/2014,535,"3,535"
327,Oct,2014,FY14-15,10/01/2014,541,987
328,Oct,2014,FY14-15,10/01/2014,61,"84,189"
329,Oct,2014,FY14-15,10/01/2014,77,"3,813"
330,Oct,2014,FY14-15,10/01/2014,96,"54,001"
331,Oct,2014,FY14-15,10/01/2014,AZ Ave Link,"22,795"
332,Oct,2014,FY14-15,10/01/2014,Buzz,"10,928"
333,Oct,2014,FY14-15,10/01/2014,Main St Link,"32,846"
334,Nov,2014,FY14-15,11/01/2014,104,"20,659"
335,Nov,2014,FY14-15,11/01/2014,108,"4,283"
336,Nov,2014,FY14-15,11/01/2014,112,"30,492"
337,Nov,2014,FY14-15,11/01/2014,120,"8,066"
338,Nov,2014,FY14-15,11/01/2014,128,"8,359"
339,Nov,2014,FY14-15,11/01/2014,136,"13,161"
340,Nov,2014,FY14-15,11/01/2014,156,"2,085"
341,Nov,2014,FY14-15,11/01/2014,184,"12,107"
342,Nov,2014,FY14-15,11/01/2014,30,"38,567"
343,Nov,2014,FY14-15,11/01/2014,40,"51,881"
344,Nov,2014,FY14-15,11/01/2014,45,"39,177"
345,Nov,2014,FY14-15,11/01/2014,531,"1,182"
346,Nov,2014,FY14-15,11/01/2014,533,"3,688"
347,Nov,2014,FY14-15,11/01/2014,535,"2,573"
348,Nov,2014,FY14-15,11/01/2014,541,831
349,Nov,2014,FY14-15,11/01/2014,61,"73,379"
350,Nov,2014,FY14-15,11/01/2014,77,"2,575"
351,Nov,2014,FY14-15,11/01/2014,96,"44,765"
352,Nov,2014,FY14-15,11/01/2014,AZ Ave Link,"21,251"
353,Nov,2014,FY14-15,11/01/2014,Buzz,"8,195"
354,Nov,2014,FY14-15,11/01/2014,Main St Link,"26,577"
355,Dec,2014,FY14-15,12/01/2014,104,"22,440"
356,Dec,2014,FY14-15,12/01/2014,108,"3,082"
357,Dec,2014,FY14-15,12/01/2014,112,"32,491"
358,Dec,2014,FY14-15,12/01/2014,120,"9,573"
359,Dec,2014,FY14-15,12/01/2014,128,"9,222"
360,Dec,2014,FY14-15,12/01/2014,136,"13,876"
361,Dec,2014,FY14-15,12/01/2014,156,"1,778"
362,Dec,2014,FY14-15,12/01/2014,184,"12,970"
363,Dec,2014,FY14-15,12/01/2014,30,"40,977"
364,Dec,2014,FY14-15,12/01/2014,40,"49,281"
365,Dec,2014,FY14-15,12/01/2014,45,"40,177"
366,Dec,2014,FY14-15,12/01/2014,531,"1,188"
367,Dec,2014,FY14-15,12/01/2014,533,"3,935"
368,Dec,2014,FY14-15,12/01/2014,535,"3,324"
369,Dec,2014,FY14-15,12/01/2014,541,"1,008"
370,Dec,2014,FY14-15,12/01/2014,61,"74,637"
371,Dec,2014,FY14-15,12/01/2014,77,"3,229"
372,Dec,2014,FY14-15,12/01/2014,96,"44,431"
373,Dec,2014,FY14-15,12/01/2014,AZ Ave Link,"21,394"
374,Dec,2014,FY14-15,12/01/2014,Buzz,"8,510"
375,Dec,2014,FY14-15,12/01/2014,Main St Link,"30,507"
376,Jan,2015,FY14-15,01/01/2015,104,"22,193"
377,Jan,2015,FY14-15,01/01/2015,108,"4,114"
378,Jan,2015,FY14-15,01/01/2015,112,"33,312"
379,Jan,2015,FY14-15,01/01/2015,120,"8,788"
380,Jan,2015,FY14-15,01/01/2015,128,"8,859"
381,Jan,2015,FY14-15,01/01/2015,136,"14,120"
382,Jan,2015,FY14-15,01/01/2015,156,"2,386"
383,Jan,2015,FY14-15,01/01/2015,184,"13,184"
384,Jan,2015,FY14-15,01/01/2015,30,"39,732"
385,Jan,2015,FY14-15,01/01/2015,40,"49,972"
386,Jan,2015,FY14-15,01/01/2015,45,"41,416"
387,Jan,2015,FY14-15,01/01/2015,531,"1,208"
388,Jan,2015,FY14-15,01/01/2015,533,"5,017"
389,Jan,2015,FY14-15,01/01/2015,535,"3,514"
390,Jan,2015,FY14-15,01/01/2015,541,"1,151"
391,Jan,2015,FY14-15,01/01/2015,61,"74,799"
392,Jan,2015,FY14-15,01/01/2015,77,"3,288"
393,Jan,2015,FY14-15,01/01/2015,96,"45,880"
394,Jan,2015,FY14-15,01/01/2015,AZ Ave Link,"24,603"
395,Jan,2015,FY14-15,01/01/2015,Buzz,"8,145"
396,Jan,2015,FY14-15,01/01/2015,Main St Link,"28,107"
397,Feb,2015,FY14-15,02/01/2015,104,"22,548"
398,Feb,2015,FY14-15,02/01/2015,108,"4,592"
399,Feb,2015,FY14-15,02/01/2015,112,"28,937"
400,Feb,2015,FY14-15,02/01/2015,120,"9,349"
401,Feb,2015,FY14-15,02/01/2015,128,"8,952"
402,Feb,2015,FY14-15,02/01/2015,136,"13,884"
403,Feb,2015,FY14-15,02/01/2015,156,"2,125"
404,Feb,2015,FY14-15,02/01/2015,184,"13,534"
405,Feb,2015,FY14-15,02/01/2015,30,"40,020"
406,Feb,2015,FY14-15,02/01/2015,40,"43,647"
407,Feb,2015,FY14-15,02/01/2015,45,"38,831"
408,Feb,2015,FY14-15,02/01/2015,531,"1,159"
409,Feb,2015,FY14-15,02/01/2015,533,"4,542"
410,Feb,2015,FY14-15,02/01/2015,535,"2,903"
411,Feb,2015,FY14-15,02/01/2015,541,"1,079"
412,Feb,2015,FY14-15,02/01/2015,61,"74,125"
413,Feb,2015,FY14-15,02/01/2015,77,"3,220"
414,Feb,2015,FY14-15,02/01/2015,96,"46,289"
415,Feb,2015,FY14-15,02/01/2015,AZ Ave Link,"23,637"
416,Feb,2015,FY14-15,02/01/2015,Buzz,"8,065"
417,Feb,2015,FY14-15,02/01/2015,Main St Link,"26,749"
418,Mar,2015,FY14-15,03/01/2015,104,"22,700"
419,Mar,2015,FY14-15,03/01/2015,108,"3,322"
420,Mar,2015,FY14-15,03/01/2015,112,"32,879"
421,Mar,2015,FY14-15,03/01/2015,120,"9,031"
422,Mar,2015,FY14-15,03/01/2015,128,"9,266"
423,Mar,2015,FY14-15,03/01/2015,136,"13,497"
424,Mar,2015,FY14-15,03/01/2015,156,"2,112"
425,Mar,2015,FY14-15,03/01/2015,184,"13,533"
426,Mar,2015,FY14-15,03/01/2015,30,"39,943"
427,Mar,2015,FY14-15,03/01/2015,40,"46,406"
428,Mar,2015,FY14-15,03/01/2015,45,"43,402"
429,Mar,2015,FY14-15,03/01/2015,531,"1,301"
430,Mar,2015,FY14-15,03/01/2015,533,"4,549"
431,Mar,2015,FY14-15,03/01/2015,535,"3,453"
432,Mar,2015,FY14-15,03/01/2015,541,"1,343"
433,Mar,2015,FY14-15,03/01/2015,61,"78,668"
434,Mar,2015,FY14-15,03/01/2015,77,"3,129"
435,Mar,2015,FY14-15,03/01/2015,96,"48,046"
436,Mar,2015,FY14-15,03/01/2015,AZ Ave Link,"21,885"
437,Mar,2015,FY14-15,03/01/2015,Buzz,"7,942"
438,Mar,2015,FY14-15,03/01/2015,Main St Link,"31,068"
439,Apr,2015,FY14-15,04/01/2015,104,"22,373"
440,Apr,2015,FY14-15,04/01/2015,108,"4,094"
441,Apr,2015,FY14-15,04/01/2015,112,"34,132"
442,Apr,2015,FY14-15,04/01/2015,120,"9,084"
443,Apr,2015,FY14-15,04/01/2015,128,"9,107"
444,Apr,2015,FY14-15,04/01/2015,136,"12,883"
445,Apr,2015,FY14-15,04/01/2015,156,"1,890"
446,Apr,2015,FY14-15,04/01/2015,184,"13,128"
447,Apr,2015,FY14-15,04/01/2015,30,"40,196"
448,Apr,2015,FY14-15,04/01/2015,40,"45,611"
449,Apr,2015,FY14-15,04/01/2015,45,"40,836"
450,Apr,2015,FY14-15,04/01/2015,531,"1,183"
451,Apr,2015,FY14-15,04/01/2015,533,"4,120"
452,Apr,2015,FY14-15,04/01/2015,535,"3,575"
453,Apr,2015,FY14-15,04/01/2015,541,"1,179"
454,Apr,2015,FY14-15,04/01/2015,61,"77,481"
455,Apr,2015,FY14-15,04/01/2015,77,"3,082"
456,Apr,2015,FY14-15,04/01/2015,96,"45,082"
457,Apr,2015,FY14-15,04/01/2015,AZ Ave Link,"23,724"
