"GEO_ID","NAME","B01003_001E","B01003_001M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total",
"1400000US04013422503","Census Tract 4225.03; Maricopa County; Arizona","6067","823",
"1400000US04013422504","Census Tract 4225.04; Maricopa County; Arizona","5266","800",
"1400000US04013422506","Census Tract 4225.06; Maricopa County; Arizona","5371","613",
"1400000US04013422507","Census Tract 4225.07; Maricopa County; Arizona","4027","624",
"1400000US04013422508","Census Tract 4225.08; Maricopa County; Arizona","3784","858",
"1400000US04013422509","Census Tract 4225.09; Maricopa County; Arizona","4999","517",
"1400000US04013422510","Census Tract 4225.10; Maricopa County; Arizona","2864","623",
"1400000US04013422511","Census Tract 4225.11; Maricopa County; Arizona","2852","442",
"1400000US04013422512","Census Tract 4225.12; Maricopa County; Arizona","5387","1043",
"1400000US04013422513","Census Tract 4225.13; Maricopa County; Arizona","5085","789",
"1400000US04013422514","Census Tract 4225.14; Maricopa County; Arizona","4813","481",
"1400000US04013422607","Census Tract 4226.07; Maricopa County; Arizona","4005","436",
"1400000US04013422609","Census Tract 4226.09; Maricopa County; Arizona","4389","484",
"1400000US04013422610","Census Tract 4226.10; Maricopa County; Arizona","2963","316",
"1400000US04013422615","Census Tract 4226.15; Maricopa County; Arizona","7315","1103",
"1400000US04013422617","Census Tract 4226.17; Maricopa County; Arizona","5655","613",
"1400000US04013422618","Census Tract 4226.18; Maricopa County; Arizona","3005","402",
"1400000US04013422620","Census Tract 4226.20; Maricopa County; Arizona","3163","411",
"1400000US04013422621","Census Tract 4226.21; Maricopa County; Arizona","4511","393",
"1400000US04013422622","Census Tract 4226.22; Maricopa County; Arizona","4320","938",
"1400000US04013422623","Census Tract 4226.23; Maricopa County; Arizona","8477","1435",
"1400000US04013422624","Census Tract 4226.24; Maricopa County; Arizona","2780","390",
"1400000US04013422625","Census Tract 4226.25; Maricopa County; Arizona","5015","772",
"1400000US04013422626","Census Tract 4226.26; Maricopa County; Arizona","2626","414",
"1400000US04013422627","Census Tract 4226.27; Maricopa County; Arizona","3484","513",
"1400000US04013422628","Census Tract 4226.28; Maricopa County; Arizona","3972","744",
"1400000US04013422629","Census Tract 4226.29; Maricopa County; Arizona","4049","862",
"1400000US04013422630","Census Tract 4226.30; Maricopa County; Arizona","5007","1074",
"1400000US04013422632","Census Tract 4226.32; Maricopa County; Arizona","3979","520",
"1400000US04013422633","Census Tract 4226.33; Maricopa County; Arizona","2821","479",
"1400000US04013422634","Census Tract 4226.34; Maricopa County; Arizona","5432","548",
"1400000US04013422636","Census Tract 4226.36; Maricopa County; Arizona","3782","456",
"1400000US04013422637","Census Tract 4226.37; Maricopa County; Arizona","3456","639",
"1400000US04013422638","Census Tract 4226.38; Maricopa County; Arizona","3911","508",
"1400000US04013422639","Census Tract 4226.39; Maricopa County; Arizona","3721","571",
"1400000US04013422640","Census Tract 4226.40; Maricopa County; Arizona","4975","444",
"1400000US04013422642","Census Tract 4226.42; Maricopa County; Arizona","5528","759",
"1400000US04013422643","Census Tract 4226.43; Maricopa County; Arizona","5831","810",
"1400000US04013422647","Census Tract 4226.47; Maricopa County; Arizona","10041","711",
"1400000US04013422648","Census Tract 4226.48; Maricopa County; Arizona","6197","1355",
"1400000US04013422649","Census Tract 4226.49; Maricopa County; Arizona","7317","1645",
"1400000US04013422650","Census Tract 4226.50; Maricopa County; Arizona","2764","433",
"1400000US04013422651","Census Tract 4226.51; Maricopa County; Arizona","5054","567",
"1400000US04013422652","Census Tract 4226.52; Maricopa County; Arizona","2549","389",
"1400000US04013422653","Census Tract 4226.53; Maricopa County; Arizona","4627","466",
"1400000US04013422654","Census Tract 4226.54; Maricopa County; Arizona","5686","464",
"1400000US04013422655","Census Tract 4226.55; Maricopa County; Arizona","3612","770",
"1400000US04013422656","Census Tract 4226.56; Maricopa County; Arizona","5473","1345",
"1400000US04013422657","Census Tract 4226.57; Maricopa County; Arizona","3564","346",
"1400000US04013422658","Census Tract 4226.58; Maricopa County; Arizona","4388","808",
"1400000US04013422659","Census Tract 4226.59; Maricopa County; Arizona","1701","274",
"1400000US04013422660","Census Tract 4226.60; Maricopa County; Arizona","5332","602",
"1400000US04013522801","Census Tract 5228.01; Maricopa County; Arizona","57","65",
"1400000US04013522802","Census Tract 5228.02; Maricopa County; Arizona","1084","174",
"1400000US04013522901","Census Tract 5229.01; Maricopa County; Arizona","5107","801",
"1400000US04013522903","Census Tract 5229.03; Maricopa County; Arizona","5365","689",
"1400000US04013522904","Census Tract 5229.04; Maricopa County; Arizona","4987","526",
"1400000US04013523002","Census Tract 5230.02; Maricopa County; Arizona","5778","913",
"1400000US04013523005","Census Tract 5230.05; Maricopa County; Arizona","5251","741",
"1400000US04013523006","Census Tract 5230.06; Maricopa County; Arizona","5812","1205",
"1400000US04013523007","Census Tract 5230.07; Maricopa County; Arizona","2897","488",
"1400000US04013523008","Census Tract 5230.08; Maricopa County; Arizona","3502","400",
"1400000US04013523102","Census Tract 5231.02; Maricopa County; Arizona","6197","787",
"1400000US04013523103","Census Tract 5231.03; Maricopa County; Arizona","6230","856",
"1400000US04013523104","Census Tract 5231.04; Maricopa County; Arizona","6706","1090",
"1400000US04013610001","Census Tract 6100.01; Maricopa County; Arizona","2437","525",
"1400000US04013610002","Census Tract 6100.02; Maricopa County; Arizona","6753","589",
"1400000US04013610100","Census Tract 6101; Maricopa County; Arizona","713","191",
"1400000US04013610201","Census Tract 6102.01; Maricopa County; Arizona","4432","573",
"1400000US04013610202","Census Tract 6102.02; Maricopa County; Arizona","3091","432",
"1400000US04013610301","Census Tract 6103.01; Maricopa County; Arizona","3369","352",
"1400000US04013610302","Census Tract 6103.02; Maricopa County; Arizona","5966","1493",
"1400000US04013610400","Census Tract 6104; Maricopa County; Arizona","5764","840",
"1400000US04013610500","Census Tract 6105; Maricopa County; Arizona","7773","1081",
"1400000US04013610600","Census Tract 6106; Maricopa County; Arizona","5980","998",
"1400000US04013610700","Census Tract 6107; Maricopa County; Arizona","8174","1057",
"1400000US04013610800","Census Tract 6108; Maricopa County; Arizona","7208","624",
"1400000US04013610901","Census Tract 6109.01; Maricopa County; Arizona","6415","1914",
"1400000US04013610902","Census Tract 6109.02; Maricopa County; Arizona","4093","385",
"1400000US04013610903","Census Tract 6109.03; Maricopa County; Arizona","3472","330",
"1400000US04013611000","Census Tract 6110; Maricopa County; Arizona","3586","345",
"1400000US04013611100","Census Tract 6111; Maricopa County; Arizona","4178","548",
"1400000US04013611200","Census Tract 6112; Maricopa County; Arizona","7283","884",
"1400000US04013611300","Census Tract 6113; Maricopa County; Arizona","7143","815",
"1400000US04013611400","Census Tract 6114; Maricopa County; Arizona","6818","896",
"1400000US04013611500","Census Tract 6115; Maricopa County; Arizona","7884","1066",
"1400000US04013611600","Census Tract 6116; Maricopa County; Arizona","3100","390",
"1400000US04013611700","Census Tract 6117; Maricopa County; Arizona","6290","789",
"1400000US04013611800","Census Tract 6118; Maricopa County; Arizona","7057","739",
"1400000US04013611900","Census Tract 6119; Maricopa County; Arizona","3423","403",
"1400000US04013612000","Census Tract 6120; Maricopa County; Arizona","4344","468",
"1400000US04013612200","Census Tract 6122; Maricopa County; Arizona","7629","722",
"1400000US04013612301","Census Tract 6123.01; Maricopa County; Arizona","4784","770",
"1400000US04013612302","Census Tract 6123.02; Maricopa County; Arizona","4900","690",
"1400000US04013612401","Census Tract 6124.01; Maricopa County; Arizona","4196","459",
"1400000US04013612402","Census Tract 6124.02; Maricopa County; Arizona","4979","1012",
"1400000US04013612500","Census Tract 6125; Maricopa County; Arizona","4322","495",
"1400000US04013612600","Census Tract 6126; Maricopa County; Arizona","2151","431",
"1400000US04013612700","Census Tract 6127; Maricopa County; Arizona","2223","206",
"1400000US04013612800","Census Tract 6128; Maricopa County; Arizona","2413","291",
"1400000US04013612900","Census Tract 6129; Maricopa County; Arizona","2720","292",
"1400000US04013613000","Census Tract 6130; Maricopa County; Arizona","6096","693",
"1400000US04013613100","Census Tract 6131; Maricopa County; Arizona","2992","388",
"1400000US04013613200","Census Tract 6132; Maricopa County; Arizona","4060","552",
"1400000US04013613300","Census Tract 6133; Maricopa County; Arizona","7284","1126",
"1400000US04013613400","Census Tract 6134; Maricopa County; Arizona","4008","544",
"1400000US04013613500","Census Tract 6135; Maricopa County; Arizona","4773","806",
"1400000US04013613601","Census Tract 6136.01; Maricopa County; Arizona","3598","292",
"1400000US04013613602","Census Tract 6136.02; Maricopa County; Arizona","6413","746",
"1400000US04013613700","Census Tract 6137; Maricopa County; Arizona","5898","610",
"1400000US04013613800","Census Tract 6138; Maricopa County; Arizona","4403","640",
"1400000US04013613900","Census Tract 6139; Maricopa County; Arizona","6170","834",
"1400000US04013614000","Census Tract 6140; Maricopa County; Arizona","4211","411",
"1400000US04013614100","Census Tract 6141; Maricopa County; Arizona","6846","879",
"1400000US04013614200","Census Tract 6142; Maricopa County; Arizona","4600","402",
"1400000US04013614300","Census Tract 6143; Maricopa County; Arizona","2960","396",
"1400000US04013614400","Census Tract 6144; Maricopa County; Arizona","3889","598",
"1400000US04013614500","Census Tract 6145; Maricopa County; Arizona","4426","867",
"1400000US04013614601","Census Tract 6146.01; Maricopa County; Arizona","3220","383",
"1400000US04013614602","Census Tract 6146.02; Maricopa County; Arizona","3786","963",
"1400000US04013614700","Census Tract 6147; Maricopa County; Arizona","3309","570",
"1400000US04013614800","Census Tract 6148; Maricopa County; Arizona","4374","554",
"1400000US04013614900","Census Tract 6149; Maricopa County; Arizona","3863","478",
"1400000US04013615001","Census Tract 6150.01; Maricopa County; Arizona","7246","842",
"1400000US04013615002","Census Tract 6150.02; Maricopa County; Arizona","4841","411",
"1400000US04013615100","Census Tract 6151; Maricopa County; Arizona","4691","490",
"1400000US04013615201","Census Tract 6152.01; Maricopa County; Arizona","6758","1150",
"1400000US04013615202","Census Tract 6152.02; Maricopa County; Arizona","4071","614",
"1400000US04013615300","Census Tract 6153; Maricopa County; Arizona","2412","348",
"1400000US04013615400","Census Tract 6154; Maricopa County; Arizona","2989","303",
"1400000US04013615500","Census Tract 6155; Maricopa County; Arizona","2873","313",
"1400000US04013615600","Census Tract 6156; Maricopa County; Arizona","3389","497",
"1400000US04013615700","Census Tract 6157; Maricopa County; Arizona","3016","679",
"1400000US04013615800","Census Tract 6158; Maricopa County; Arizona","4879","507",
"1400000US04013615900","Census Tract 6159; Maricopa County; Arizona","4444","615",
"1400000US04013616000","Census Tract 6160; Maricopa County; Arizona","2359","328",
"1400000US04013616100","Census Tract 6161; Maricopa County; Arizona","3936","667",
"1400000US04013616200","Census Tract 6162; Maricopa County; Arizona","3662","488",
"1400000US04013616300","Census Tract 6163; Maricopa County; Arizona","1892","258",
"1400000US04013616400","Census Tract 6164; Maricopa County; Arizona","6618","836",
"1400000US04013616500","Census Tract 6165; Maricopa County; Arizona","3685","578",
"1400000US04013616600","Census Tract 6166; Maricopa County; Arizona","6000","900",
"1400000US04013616700","Census Tract 6167; Maricopa County; Arizona","4956","973",
"1400000US04013616800","Census Tract 6168; Maricopa County; Arizona","6227","959",
"1400000US04013616900","Census Tract 6169; Maricopa County; Arizona","4735","495",
"1400000US04013617001","Census Tract 6170.01; Maricopa County; Arizona","0","14",
"1400000US04013617002","Census Tract 6170.02; Maricopa County; Arizona","6159","810",
"1400000US04013617100","Census Tract 6171; Maricopa County; Arizona","2245","275",
"1400000US04013617200","Census Tract 6172; Maricopa County; Arizona","2639","506",
"1400000US04013617300","Census Tract 6173; Maricopa County; Arizona","2950","405",
"1400000US04013617400","Census Tract 6174; Maricopa County; Arizona","7097","849",
"1400000US04013617500","Census Tract 6175; Maricopa County; Arizona","3785","490",
"1400000US04013617600","Census Tract 6176; Maricopa County; Arizona","5883","789",
"1400000US04013617700","Census Tract 6177; Maricopa County; Arizona","3276","576",
"1400000US04013617800","Census Tract 6178; Maricopa County; Arizona","2650","315",
"1400000US04013617900","Census Tract 6179; Maricopa County; Arizona","2938","671",
"1400000US04013618000","Census Tract 6180; Maricopa County; Arizona","4187","569",
"1400000US04013618100","Census Tract 6181; Maricopa County; Arizona","4501","606",
"1400000US04013618200","Census Tract 6182; Maricopa County; Arizona","3992","525",
"1400000US04013618300","Census Tract 6183; Maricopa County; Arizona","2871","425",
"1400000US04013618400","Census Tract 6184; Maricopa County; Arizona","4049","688",
"1400000US04013618500","Census Tract 6185; Maricopa County; Arizona","4210","698",
"1400000US04013618600","Census Tract 6186; Maricopa County; Arizona","4879","843",
"1400000US04013618700","Census Tract 6187; Maricopa County; Arizona","2939","437",
"1400000US04013618800","Census Tract 6188; Maricopa County; Arizona","5919","956",
"1400000US04013618900","Census Tract 6189; Maricopa County; Arizona","7323","628",
"1400000US04013619000","Census Tract 6190; Maricopa County; Arizona","2783","443",
"1400000US04013619100","Census Tract 6191; Maricopa County; Arizona","3538","786",
"1400000US04013619200","Census Tract 6192; Maricopa County; Arizona","6347","843",
"1400000US04013619300","Census Tract 6193; Maricopa County; Arizona","4492","615",
"1400000US04013619400","Census Tract 6194; Maricopa County; Arizona","4653","726",
"1400000US04013619500","Census Tract 6195; Maricopa County; Arizona","5882","996",
"1400000US04013619601","Census Tract 6196.01; Maricopa County; Arizona","0","14",
"1400000US04013619602","Census Tract 6196.02; Maricopa County; Arizona","1901","250",
"1400000US04013619700","Census Tract 6197; Maricopa County; Arizona","3193","626",
"1400000US04013619800","Census Tract 6198; Maricopa County; Arizona","4809","738",
"1400000US04013619900","Census Tract 6199; Maricopa County; Arizona","6600","916",
"1400000US04013723304","Census Tract 7233.04; Maricopa County; Arizona","7133","819",
"1400000US04013723305","Census Tract 7233.05; Maricopa County; Arizona","2398","456",
"1400000US04013723306","Census Tract 7233.06; Maricopa County; Arizona","6144","461",
"1400000US04013723307","Census Tract 7233.07; Maricopa County; Arizona","2720","257",
"1400000US04013723309","Census Tract 7233.09; Maricopa County; Arizona","3686","1005",
"1400000US04013723310","Census Tract 7233.10; Maricopa County; Arizona","2702","334",
"1400000US04013723311","Census Tract 7233.11; Maricopa County; Arizona","5511","546",
"1400000US04013810000","Census Tract 8100; Maricopa County; Arizona","3359","578",
"1400000US04013810100","Census Tract 8101; Maricopa County; Arizona","6557","1068",
"1400000US04013810200","Census Tract 8102; Maricopa County; Arizona","3293","712",
"1400000US04013810300","Census Tract 8103; Maricopa County; Arizona","6236","882",
"1400000US04013810400","Census Tract 8104; Maricopa County; Arizona","5430","695",
"1400000US04013810500","Census Tract 8105; Maricopa County; Arizona","4856","549",
"1400000US04013810600","Census Tract 8106; Maricopa County; Arizona","7241","842",
"1400000US04013810700","Census Tract 8107; Maricopa County; Arizona","7480","1033",
"1400000US04013810800","Census Tract 8108; Maricopa County; Arizona","4501","470",
"1400000US04013810900","Census Tract 8109; Maricopa County; Arizona","5894","1123",
"1400000US04013811000","Census Tract 8110; Maricopa County; Arizona","2839","283",
"1400000US04013811100","Census Tract 8111; Maricopa County; Arizona","3915","590",
"1400000US04013811200","Census Tract 8112; Maricopa County; Arizona","3476","399",
"1400000US04013811300","Census Tract 8113; Maricopa County; Arizona","3065","435",
"1400000US04013811400","Census Tract 8114; Maricopa County; Arizona","5318","603",
"1400000US04013811500","Census Tract 8115; Maricopa County; Arizona","2613","387",
"1400000US04013811600","Census Tract 8116; Maricopa County; Arizona","4372","559",
"1400000US04013811700","Census Tract 8117; Maricopa County; Arizona","4764","487",
"1400000US04013811800","Census Tract 8118; Maricopa County; Arizona","1795","208",
"1400000US04013811900","Census Tract 8119; Maricopa County; Arizona","5637","859",
"1400000US04013812000","Census Tract 8120; Maricopa County; Arizona","5016","760",
"1400000US04013812100","Census Tract 8121; Maricopa County; Arizona","7121","915",
"1400000US04013812200","Census Tract 8122; Maricopa County; Arizona","7783","847",
"1400000US04013812300","Census Tract 8123; Maricopa County; Arizona","5355","575",
"1400000US04013812400","Census Tract 8124; Maricopa County; Arizona","8309","710",
"1400000US04013812500","Census Tract 8125; Maricopa County; Arizona","2135","427",
"1400000US04013812600","Census Tract 8126; Maricopa County; Arizona","6383","766",
"1400000US04013812700","Census Tract 8127; Maricopa County; Arizona","6739","676",
"1400000US04013812801","Census Tract 8128.01; Maricopa County; Arizona","3240","523",
"1400000US04013812802","Census Tract 8128.02; Maricopa County; Arizona","5993","790",
"1400000US04013812900","Census Tract 8129; Maricopa County; Arizona","3391","398",
"1400000US04013813000","Census Tract 8130; Maricopa County; Arizona","6007","656",
"1400000US04013813100","Census Tract 8131; Maricopa County; Arizona","4140","442",
"1400000US04013813200","Census Tract 8132; Maricopa County; Arizona","4702","497",
"1400000US04013813300","Census Tract 8133; Maricopa County; Arizona","6166","601",
"1400000US04013813400","Census Tract 8134; Maricopa County; Arizona","4755","484",
"1400000US04013813500","Census Tract 8135; Maricopa County; Arizona","4616","498",
"1400000US04013813600","Census Tract 8136; Maricopa County; Arizona","4565","502",
"1400000US04013813700","Census Tract 8137; Maricopa County; Arizona","2405","280",
"1400000US04013813800","Census Tract 8138; Maricopa County; Arizona","2882","280",
"1400000US04013813900","Census Tract 8139; Maricopa County; Arizona","6127","507",
"1400000US04013814000","Census Tract 8140; Maricopa County; Arizona","2666","374",
"1400000US04013814100","Census Tract 8141; Maricopa County; Arizona","6148","646",
"1400000US04013814200","Census Tract 8142; Maricopa County; Arizona","2633","351",
"1400000US04013814300","Census Tract 8143; Maricopa County; Arizona","4417","664",
"1400000US04013814400","Census Tract 8144; Maricopa County; Arizona","6025","578",
"1400000US04013814500","Census Tract 8145; Maricopa County; Arizona","5039","584",
"1400000US04013814600","Census Tract 8146; Maricopa County; Arizona","5967","676",
"1400000US04013814700","Census Tract 8147; Maricopa County; Arizona","4320","719",
"1400000US04013814801","Census Tract 8148.01; Maricopa County; Arizona","3772","958",
"1400000US04013814802","Census Tract 8148.02; Maricopa County; Arizona","6108","677",
"1400000US04013814900","Census Tract 8149; Maricopa County; Arizona","3140","497",
"1400000US04013815000","Census Tract 8150; Maricopa County; Arizona","4514","607",
"1400000US04013815100","Census Tract 8151; Maricopa County; Arizona","5711","1052",
"1400000US04013815201","Census Tract 8152.01; Maricopa County; Arizona","5920","1636",
"1400000US04013815202","Census Tract 8152.02; Maricopa County; Arizona","3404","329",
"1400000US04013815203","Census Tract 8152.03; Maricopa County; Arizona","4065","656",
"1400000US04013815300","Census Tract 8153; Maricopa County; Arizona","3732","559",
"1400000US04013815401","Census Tract 8154.01; Maricopa County; Arizona","3624","380",
"1400000US04013815402","Census Tract 8154.02; Maricopa County; Arizona","7309","1121",
"1400000US04013815501","Census Tract 8155.01; Maricopa County; Arizona","4543","628",
"1400000US04013815502","Census Tract 8155.02; Maricopa County; Arizona","3219","568",
"1400000US04013815601","Census Tract 8156.01; Maricopa County; Arizona","1494","234",
"1400000US04013815602","Census Tract 8156.02; Maricopa County; Arizona","5956","922",
"1400000US04013815700","Census Tract 8157; Maricopa County; Arizona","5519","778",
"1400000US04013815800","Census Tract 8158; Maricopa County; Arizona","6772","965",
"1400000US04013815901","Census Tract 8159.01; Maricopa County; Arizona","6264","819",
"1400000US04013815902","Census Tract 8159.02; Maricopa County; Arizona","6104","1132",
"1400000US04013816001","Census Tract 8160.01; Maricopa County; Arizona","3873","368",
"1400000US04013816002","Census Tract 8160.02; Maricopa County; Arizona","4603","1329",
"1400000US04013816003","Census Tract 8160.03; Maricopa County; Arizona","3139","740",
"1400000US04013816004","Census Tract 8160.04; Maricopa County; Arizona","7055","961",
"1400000US04013816005","Census Tract 8160.05; Maricopa County; Arizona","4354","690",
"1400000US04013816100","Census Tract 8161; Maricopa County; Arizona","7238","882",
"1400000US04013816200","Census Tract 8162; Maricopa County; Arizona","4300","543",
"1400000US04013816301","Census Tract 8163.01; Maricopa County; Arizona","2840","312",
"1400000US04013816302","Census Tract 8163.02; Maricopa County; Arizona","4460","479",
"1400000US04013816401","Census Tract 8164.01; Maricopa County; Arizona","4222","815",
"1400000US04013816402","Census Tract 8164.02; Maricopa County; Arizona","4659","626",
"1400000US04013816501","Census Tract 8165.01; Maricopa County; Arizona","2547","519",
"1400000US04013816502","Census Tract 8165.02; Maricopa County; Arizona","2459","436",
"1400000US04013816600","Census Tract 8166; Maricopa County; Arizona","5521","916",
"1400000US04013816700","Census Tract 8167; Maricopa County; Arizona","3004","383",
"1400000US04013816800","Census Tract 8168; Maricopa County; Arizona","7593","806",
"1400000US04013816901","Census Tract 8169.01; Maricopa County; Arizona","5577","565",
"1400000US04013816902","Census Tract 8169.02; Maricopa County; Arizona","3724","762",
"1400000US04013816903","Census Tract 8169.03; Maricopa County; Arizona","3637","688",
"1400000US04013816904","Census Tract 8169.04; Maricopa County; Arizona","4444","430",
"1400000US04013817000","Census Tract 8170; Maricopa County; Arizona","4038","805",
"1400000US04013817101","Census Tract 8171.01; Maricopa County; Arizona","3543","495",
"1400000US04013817102","Census Tract 8171.02; Maricopa County; Arizona","3852","629",
"1400000US04013817103","Census Tract 8171.03; Maricopa County; Arizona","5828","790",
"1400000US04013817200","Census Tract 8172; Maricopa County; Arizona","9033","978",
"1400000US04013817300","Census Tract 8173; Maricopa County; Arizona","5408","511",
"1400000US04013817400","Census Tract 8174; Maricopa County; Arizona","2854","292",
"1400000US04013817500","Census Tract 8175; Maricopa County; Arizona","2748","342",
"1400000US04013817600","Census Tract 8176; Maricopa County; Arizona","7385","689",
"1400000US04013940700","Census Tract 9407; Maricopa County; Arizona","0","14",
"1400000US04013941000","Census Tract 9410; Maricopa County; Arizona","3387","525",
"1400000US04013941100","Census Tract 9411; Maricopa County; Arizona","15","24",
"1400000US04013941200","Census Tract 9412; Maricopa County; Arizona","1068","145",
"1400000US04013941300","Census Tract 9413; Maricopa County; Arizona","5487","674",
"1400000US04013980100","Census Tract 9801; Maricopa County; Arizona","7","11",
"1400000US04013980400","Census Tract 9804; Maricopa County; Arizona","11","3",
"1400000US04013980500","Census Tract 9805; Maricopa County; Arizona","0","14",
"1400000US04013980700","Census Tract 9807; Maricopa County; Arizona","0","14",
"1400000US04013980900","Census Tract 9809; Maricopa County; Arizona","226","273",
"1400000US04013981000","Census Tract 9810; Maricopa County; Arizona","696","70",
