stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,platform_code,jurisdiction,equipment
8328,18717,Stapley Dr/Main St,FS Stapley Dr/EB Main St,33.415225,-111.803099,,,0,place_LRMAST,1,Mesa,
8329,18717,Stapley Dr/Main St,NS Stapley Dr/WB Main St,33.415225,-111.803099,,,0,place_LRMAST,2,Mesa,
833,16557,University Dr & Gilbert Rd,EB University Dr & FS Gilbert Rd,33.42246,-111.787297,,,0,,,Mesa,
834,16560,University Dr & Greenfield Rd,EB University Dr & FS Greenfield Rd,33.422651,-111.735908,,,0,,,Mesa,
835,12100,University Dr & Hall St,EB University Dr & FS Hall St,33.422474,-111.79303,,,0,,,Mesa,
836,12092,University Dr & Hibbert,EB University Dr & FS Hibbert,33.422189,-111.825832,,,0,,,Mesa,
838,12095,University Dr & Horne,EB University Dr & FS Horne,33.422275,-111.813632,,,0,,,Mesa,
839,12099,University Dr & Hunt Dr,EB University Dr & FS Hunt Dr,33.422411,-111.796867,,,0,,,Mesa,
84,13164,Baywood Av & 6553 East,WB Baywood Av & AT 6553 East,33.410557,-111.68778,,,0,,,Mesa,
840,12098,University Dr & Lazona Dr,EB University Dr & FS Lazona Dr,33.422365,-111.800558,,,0,,,Mesa,
841,12105,University Dr & Lindsay Rd,EB University Dr & FS Lindsay Rd,33.422531,-111.769815,,,0,,,Mesa,
842,12106,University Dr & Los Alamos,EB University Dr & FS Los Alamos,33.422579,-111.765738,,,0,,,Mesa,
843,16574,University Dr & Mesa Dr,EB University Dr & FS Mesa Dr,33.422228,-111.822263,,,0,,,Mesa,
844,12096,University Dr & Miller St,EB University Dr & FS Miller St,33.422293,-111.809301,,,0,,,Mesa,
846,12097,University Dr & Stapley Dr,EB University Dr & FS Stapley Dr,33.422305,-111.804966,,,0,,,Mesa,
847,12109,University Dr & Val Vista Dr,EB University Dr & FS Val Vista Dr,33.422623,-111.752846,,,0,,,Mesa,
848,12104,University Dr & Yale,EB University Dr & FS Yale,33.422564,-111.77328,,,0,,,Mesa,
8634,16987,Power Rd & McDowell Rd,SB Power Rd & FS McDowell Rd,33.465905,-111.684155,,,0,,,Mesa,
866,12108,University Dr & 3443 East,EB University Dr & AT 3443 East,33.42263,-111.757011,,,0,,,Mesa,
8739,12538,Main St & Country Club Dr,EB Main St & NS Country Club Dr,33.414955,-111.840912,,,0,,,Mesa,
8740,12609,Main St & Stapley Dr,WB Main St & NS Stapley Dr,33.415361,-111.804251,,,0,,,Mesa,
8741,12608,Main St & Gilbert Rd,WB Main St & FS Gilbert Rd,33.415534,-111.788846,,,0,,,Mesa,
8742,12552,Main St & Gilbert Rd,EB Main St & FS Gilbert Rd,33.415232,-111.787794,,,0,,,Mesa,
8743,12555,Main St & Lindsay Rd,EB Main St & FS Lindsay Rd,33.415305,-111.770653,,,0,,,Mesa,
8744,12605,Main St & Lindsay Rd,WB Main St & NS Lindsay Rd,33.415581,-111.77063,,,0,,,Mesa,
8745,12603,Main St & Val Vista Dr,WB Main St & FS Val Vista Dr,33.415652,-111.754632,,,0,,,Mesa,
8746,12563,Main St & Greenfield Rd,EB Main St & FS Greenfield Rd,33.415326,-111.735767,,,0,,,Mesa,
8747,12559,Main St & Val Vista Dr,EB Main St & FS Val Vista Dr,33.415329,-111.75304,,,0,,,Mesa,
8748,12599,Main St & Greenfield Rd,WB Main St & FS Greenfield Rd,33.415648,-111.736861,,,0,,,Mesa,
8749,12595,Main St & Higley Rd,WB Main St & NS Higley Rd,33.415714,-111.718726,,,0,,,Mesa,
8750,12567,Main St & Higley Rd,EB Main St & FS Higley Rd,33.415387,-111.718231,,,0,,,Mesa,
8751,12591,Main St & Recker Rd,WB Main St & FS Recker Rd,33.415771,-111.702599,,,0,,,Mesa,
8752,12571,Main St & Recker Rd,EB Main St & FS Recker Rd,33.415445,-111.701336,,,0,,,Mesa,
8753,12574,Main St & Sunaire Rd,EB Main St & FS Sunaire Rd,33.415522,-111.685727,,,0,,,Mesa,
8754,12588,Main St & Power Rd,WB Main St & FS Power Rd,33.415829,-111.685232,,,0,,,Mesa,
8758,12078,Sycamore/Main St TC,Sycamore/Main St TC (Bay 4 east side),33.415905,-111.870301,,,0,place_SYMA,4,Mesa,
8829,18884,Main St & Sycamore,WB Main St & FS Sycamore,33.415083,-111.870245,,,0,place_SYMA1,,Mesa,
8833,12581,Superstition Springs TC,Superstition Springs TC (Bay 1 south side),33.387248,-111.689666,,,0,place_SPMA,1,Mesa,
8875,16734,Power Rd & Galveston,NB Power Rd & FS Galveston,33.315056,-111.686592,,,0,,,Mesa,
8876,16737,Power Rd & Madero Av,NB Power Rd & FS Madero Av,33.372179,-111.687608,,,0,,,Mesa,
8878,16735,Power Rd & Warner Rd,NB Power Rd & FS Warner Rd,33.336584,-111.686953,,,0,,,Mesa,
8886,16749,Power Rd & Decatur St,SB Power Rd & FS Decatur St,33.426493,-111.6846,,,0,,,Mesa,
8887,16748,Power Rd & Ensenada St,SB Power Rd & FS Ensenada St,33.432025,-111.684543,,,0,,,Mesa,
8891,16757,Ray Rd & Power Rd,EB Ray Rd & FS Power Rd,33.321461,-111.686005,,,0,,,Mesa,
8894,16758,Sossaman Rd & Avry St,SB Sossaman Rd & FS Avry St,33.312651,-111.675131,,,0,,,Mesa,
8927,15414,Dobson Rd & Los Lagos Vista,SB Dobson Rd & FS Los Lagos Vista,33.371591,-111.880407,,,0,,,Mesa,
8928,15413,Dobson Rd & Lindner Av,SB Dobson Rd & FS Lindner Av,33.375184,-111.879617,,,0,,,Mesa,
8930,15415,Dobson Rd & Keating Av,SB Dobson Rd & FS Keating Av,33.367024,-111.877562,,,0,,,Mesa,
8931,15416,Dobson Rd & Guadalupe Rd,SB Dobson Rd & FS Guadalupe Rd,33.363187,-111.876785,,,0,,,Mesa,
8932,15417,Dobson Rd & Portobello Av,SB Dobson Rd & FS Portobello Av,33.360185,-111.876694,,,0,,,Mesa,
8933,15381,Dobson Rd & Peralta Av,NB Dobson Rd & FS Peralta Av,33.357955,-111.876387,,,0,,,Mesa,
8934,15403,Dobson Rd & Rio Salado Pkwy,SB Dobson Rd & NS Rio Salado Pkwy,33.430721,-111.874449,,,0,,,Mesa,
8935,15402,Bass Pro Dr & Dobson Rd,WB Bass Pro Dr & NS Dobson Rd,33.434374,-111.868165,,,0,,,Mesa,
8936,10553,Mesa Riverview North,Mesa Riverview North,33.436379,-111.862763,,,0,,,Mesa,
8948,12607,Main St & Chestnut St,WB Main St & FS Chestnut St,33.415524,-111.785801,,,0,,,Mesa,
8949,12553,Main St & Chestnut St,EB Main St & FS Chestnut St,33.415262,-111.785086,,,0,,,Mesa,
8950,12606,Main St & Windsor St,WB Main St & FS Windsor St,33.415554,-111.777929,,,0,,,Mesa,
8951,12554,Main St & Windsor St,EB Main St & FS Windsor St,33.415288,-111.777196,,,0,,,Mesa,
8952,12556,Main St & 3015 East,EB Main St & AT 3015 East,33.415319,-111.766084,,,0,,,Mesa,
8953,12557,Main St & 3201 East,EB Main St & AT 3201 East,33.415359,-111.761979,,,0,,,Mesa,
8955,12558,Main St & 3403 East,EB Main St & AT 3403 East,33.415375,-111.757529,,,0,,,Mesa,
8956,12604,Main St & 3400 East,WB Main St & AT 3400 East,33.415638,-111.758112,,,0,,,Mesa,
8957,12602,Main St & 38th St,WB Main St & FS 38th St,33.415664,-111.749758,,,0,,,Mesa,
8958,12560,Main St & 38th St,EB Main St & NS 38th St,33.415348,-111.749135,,,0,,,Mesa,
8959,12601,Main St & Sulleys Dr,WB Main St & FS Sulleys Dr,33.415623,-111.746105,,,0,,,Mesa,
8960,12561,Main St & 40th St,EB Main St & FS 40th St,33.415303,-111.744723,,,0,,,Mesa,
8961,12600,Main St & Norfolk St,WB Main St & FS Norfolk St,33.415635,-111.741942,,,0,,,Mesa,
8962,12562,Main St & Norfolk St,EB Main St & FS Norfolk St,33.415341,-111.741222,,,0,,,Mesa,
8963,12564,Main St & Quinn Dr,EB Main St & FS Quinn Dr,33.415342,-111.731699,,,0,,,Mesa,
8964,12598,Main St & Quinn Dr,WB Main St & NS Quinn Dr,33.415667,-111.731524,,,0,,,Mesa,
8965,12597,Main St & 48th St,WB Main St & FS 48th St,33.415682,-111.72814,,,0,,,Mesa,
8966,12565,Main St & 48th St,EB Main St & FS 48th St,33.415357,-111.727309,,,0,,,Mesa,
8967,12566,Main St & 5001 East,EB Main St & AT 5001 East,33.41537,-111.723892,,,0,,,Mesa,
8968,12596,Main St & 5026 East,WB Main St & AT 5026 East,33.4157,-111.722875,,,0,,,Mesa,
8969,16157,Main St & 54th St,WB Main St & FS 54th St,33.415713,-111.715183,,,0,,,Mesa,
8970,12568,Main St & 54th St,EB Main St & NS 54th St,33.4154,-111.715306,,,0,,,Mesa,
8971,12569,Main St & 56th St,EB Main St & NS 56th St,33.415416,-111.710844,,,0,,,Mesa,
8972,12593,Main St & 56th St,WB Main St & FS 56th St,33.415739,-111.710959,,,0,,,Mesa,
8973,12592,Main St & 58th St,WB Main St & FS 58th St,33.415748,-111.706595,,,0,,,Mesa,
8974,12570,Main St & 58th St,EB Main St & FS 58th St,33.415434,-111.704798,,,0,,,Mesa,
8975,12572,Main St & 63rd St,EB Main St & FS 63rd St,33.415469,-111.694738,,,0,,,Mesa,
8976,12590,Main St & 63rd St,WB Main St & FS 63rd St,33.41578,-111.695715,,,0,,,Mesa,
8977,12589,Main St & 65th St,WB Main St & FS 65th St,33.415817,-111.690294,,,0,,,Mesa,
8978,12573,Main St & 66th St,EB Main St & FS 66th St,33.415489,-111.689047,,,0,,,Mesa,
8980,18322,Williams Field Rd & Edgewater,WB Williams Field Rd & FS Edgewater,33.307276,-111.683143,,,0,,,Mesa,
8981,16759,Sossaman Rd & Tahoe Av,SB Sossaman Rd & FS Tahoe Av,33.310407,-111.670917,,,0,,,Mesa,
8992,15384,Dobson Rd & 2425 South,NB Dobson Rd & AT 2425 South,33.370779,-111.879764,,,0,,,Mesa,
8994,12901,Mesa Riverview Dr & Home Depot,EB Mesa Riverview Dr & AT Home Depot,33.431125,-111.869208,,,0,,,Mesa,
8996,15397,Dobson Rd & Rio Salado Pkwy,NB Dobson Rd & FS Rio Salado Pkwy,33.430954,-111.874004,,,0,,,Mesa,
8997,15401,Mesa Riverview Dr & Walmart,NB Mesa Riverview Dr & AT Walmart,33.433573,-111.867124,,,0,,,Mesa,
8999,17105,Power Rd & Hampton Av,SB Power Rd & FS Hampton Av,33.389639,-111.685058,,,0,,,Mesa,
9023,10028,Sycamore/Main St,NS Sycamore/EB Main St,33.414855,-111.870907,,,0,place_MALO,1,Mesa,
9050,10028,Sycamore/Main St,FS Sycamore/WB Main St,33.414855,-111.870907,,,0,place_MALO,2,Mesa,
9088,18252,West Mesa PNR,West Mesa PNR,33.381733,-111.842382,,,0,place_WMPR,,Mesa,
9089,18251,Gilbert Rd/McDowell Rd PNR,Gilbert Rd/McDowell Rd PNR,33.467505,-111.786327,,,0,place_GIMC,,Mesa,
9090,18250,Power Rd PNR,Power Rd PNR,33.470674,-111.683396,,,0,place_POPR,,Mesa,
9092,15412,Dobson Rd & Baseline Rd,SB Dobson Rd & FS Baseline Rd,33.37785,-111.878086,,,0,,,Mesa,
9097,16130,Dobson Rd & Portobello Av,NB Dobson Rd & FS Portobello Av,33.360696,-111.876419,,,0,,,Mesa,
9124,18179,Southern Av & Greenfield Rd,WB Southern Av & FS Greenfield Rd,33.393975,-111.737227,,,0,,,Mesa,
9125,18600,Alma School/Main St,NS Alma School/WB Main St,33.41494,-111.855564,,,0,place_LRMAAL,2,Mesa,
9126,18600,Alma School/Main St,FS Alma School/EB Main St,33.41494,-111.855564,,,0,place_LRMAAL,1,Mesa,
9138,16911,Power Rd & Melrose St,NB Power Rd & NS Melrose St,33.46262,-111.683825,,,0,,,Mesa,
9139,18300,Power Rd & Melrose St,SB Power Rd & FS Melrose St,33.462161,-111.684176,,,0,,,Mesa,
9140,18301,Power Rd & Hermosa Vista Dr,SB Power Rd & FS Hermosa Vista Dr,33.458698,-111.684229,,,0,,,Mesa,
9141,18271,Gilbert Rd & Brown Rd,NB Gilbert Rd & FS Brown Rd,33.437693,-111.787761,,,0,,,Mesa,
9142,18231,Gilbert Rd & Gary St,NB Gilbert Rd & FS Gary St,33.439545,-111.787736,,,0,,,Mesa,
9143,18232,Gilbert Rd & Hale St,NB Gilbert Rd & FS Hale St,33.444284,-111.787644,,,0,,,Mesa,
9144,18162,Gilbert Rd & McKellips Rd,NB Gilbert Rd & FS McKellips Rd,33.452229,-111.787442,,,0,,,Mesa,
9145,18233,Gilbert Rd & Lockwood St,NB Gilbert Rd & FS Lockwood St,33.45625,-111.787415,,,0,,,Mesa,
9146,18270,Gilbert Rd & Hermosa Vista,NB Gilbert Rd & FS Hermosa Vista,33.459561,-111.78945,,,0,,,Mesa,
9212,18260,Baseline Rd & Power Rd,EB Baseline Rd & FS Power Rd,33.37916,-111.68725,,,0,,,Mesa,
9213,18261,Baseline Rd & Roslyn,EB Baseline Rd & FS Roslyn,33.379238,-111.68382,,,0,,,Mesa,
9214,18262,Baseline Rd & Superstition Springs Bl,EB Baseline Rd & FS Superstition Springs Bl,33.379207,-111.68029,,,0,,,Mesa,
9215,18263,Baseline Rd & Avoca,EB Baseline Rd & FS Avoca,33.379175,-111.671628,,,0,,,Mesa,
9216,10859,Baseline Rd & 78th St,EB Baseline Rd & FS 78th St,33.379163,-111.662525,,,0,,,Mesa,
9275,18403,Alma School Rd & Bass Pro Dr,SB Alma School Rd & FS Bass Pro Dr,33.436221,-111.85636,,,0,,,Mesa,
9284,18176,Southern Av & Higley Rd,WB Southern Av & FS Higley Rd,33.394013,-111.720078,,,0,,,Mesa,
9285,18177,Southern Av & Higley,EB Southern Av & FS Higley,33.39364,-111.71858,,,0,,,Mesa,
9347,18601,Country Club/Main St,NS Country Club/WB Main St,33.415103,-111.839073,,,0,place_LRCCMA,2,Mesa,
9353,18601,Country Club/Main St,FS Country Club/EB Main St,33.415103,-111.839073,,,0,place_LRCCMA,1,Mesa,
9370,16469,Power Rd & McDowell Rd,NB Power Rd & FS McDowell Rd,33.466911,-111.683723,,,0,,,Mesa,
9371,11672,University Dr & Center St,WB University Dr & NS Center St,33.422428,-111.831098,,,0,,,Mesa,
9375,18257,Country Club Dr & Baseline Rd,SB Country Club Dr & FS Baseline Rd,33.377769,-111.84199,,,0,,,Mesa,
9431,18321,Williams Field Rd & Power Rd,EB Williams Field Rd & FS Power Rd,33.307013,-111.685895,,,0,,,Mesa,
9433,18254,Innovation Wy & Twining,WB Innovation Wy & NS Twining,33.309672,-111.677331,,,0,place_ASUE,,Mesa,
9435,18299,Sossaman Rd & Billings St,SB Sossaman Rd & FS Billings St,33.418697,-111.667551,,,0,,,Mesa,
9436,18298,Main St & Sossaman Rd,WB Main St & FS Sossaman Rd,33.415528,-111.667942,,,0,,,Mesa,
9437,18297,Main St & 74th St,WB Main St & FS 74th St,33.415536,-111.672117,,,0,,,Mesa,
9438,18296,Main St & Sunvalley Bl,WB Main St & NS Sunvalley Bl,33.41555,-111.675715,,,0,,,Mesa,
9439,18409,Southern Av & 2530 East,WB Southern Av & AT 2530 East,33.39373,-111.776195,,,0,,,Mesa,
9440,18408,Southern Av & 2565 East,EB Southern Av & AT 2565 East,33.393458,-111.776244,,,0,,,Mesa,
9441,18294,Dobson Rd & Decatur St,SB Dobson Rd & FS Decatur St,33.425665,-111.874492,,,0,,,Mesa,
9442,18404,Alma School Rd & Mountain View Dr,SB Alma School Rd & FS Mountain View Dr,33.433424,-111.856384,,,0,,,Mesa,
9443,18418,Alma School Rd & 10th St,NB Alma School Rd & FS 10th St,33.433185,-111.856081,,,0,,,Mesa,
9464,18323,Tiburon Av & Innovation Wy,WB Tiburon Av & NS Innovation Wy,33.308886,-111.680247,,,0,place_ASUE,,Mesa,
9467,16544,Stapley Dr & Baseline Rd,NB Stapley Dr & FS Baseline Rd,33.379422,-111.807035,,,0,,,Mesa,
9488,17082,University Dr & Power Rd,EB University Dr & FS Power Rd,33.422767,-111.683448,,,0,,,Mesa,
9489,10454,University Dr & Sunvalley Bl,EB University Dr & FS Sunvalley Bl,33.422313,-111.673526,,,0,,,Mesa,
9492,17103,Sossaman Rd & University Dr,SB Sossaman Rd & FS University Dr,33.421814,-111.667586,,,0,,,Mesa,
9497,17307,Power Rd & Orchid Ln,NB Power Rd & FS Orchid Ln,33.325902,-111.686764,,,0,,,Mesa,
9498,18602,Center/Main St,FS Center/WB Main St,33.415096,-111.830654,,,0,place_MACE,2,Mesa,
9499,18602,Center/Main St,NS Center/EB Main St,33.415096,-111.830654,,,0,place_MACE,1,Mesa,
9500,10149,Main St & 3020 East,WB Main St & AT 3020 East,33.415598,-111.766037,,,0,,,Mesa,
9501,12655,Main St & 3130 East,WB Main St & AT 3130 East,33.415611,-111.762779,,,0,,,Mesa,
9502,18603,Mesa Dr/Main St,NS Mesa Dr/WB Main St,33.415066,-111.822135,,,0,place_LRMAME,2,Mesa,
9503,18253,Phoenix-Mesa Gateway Airport,Phoenix-Mesa Gateway Airport,33.308075,-111.669334,,,0,,,Mesa,
9504,16743,Power Rd & McKellips Rd,NB Power Rd & FS McKellips Rd,33.451995,-111.683924,,,0,,,Mesa,
9505,18259,Country Club Dr & Juanita Av,SB Country Club Dr & FS Juanita Av,33.381825,-111.840322,,,0,,,Mesa,
9508,18603,Mesa Dr/Main St,FS Mesa Dr/EB Main St,33.415066,-111.822135,,,0,place_LRMAME,1,Mesa,
9548,18597,Country Club Dr & Desert Ln,SB Country Club Dr & FS Desert Ln,33.372491,-111.842367,,,0,,,Mesa,
9572,16982,Superstition Springs PNR,Superstition Springs PNR (Bay 7 west side),33.387243,-111.690189,,,0,place_SSPR,7,Mesa,
9585,12620,Centennial Wy & Main St,SB Centennial Wy & NS Main St,33.415986,-111.829046,,,0,,,Mesa,
9587,16497,8th St & Fitch Park,EB 8th St & AT Fitch Park,33.429531,-111.827462,,,0,,,Mesa,
9588,16867,Barkley & McKellips Rd,SB Barkley & FS McKellips Rd,33.45135,-111.798532,,,0,,,Mesa,
9590,16920,Power Rd & McLellan Rd,SB Power Rd & FS McLellan Rd,33.444367,-111.684357,,,0,,,Mesa,
9591,16912,Power Rd & McLellan Rd,NB Power Rd & NS McLellan Rd,33.444139,-111.684009,,,0,,,Mesa,
9595,16909,Power Rd & MCC Red Mountain Campus,NB Power Rd & AT MCC Red Mountain Campus,33.457723,-111.683891,,,0,,,Mesa,
9652,17097,Alma School Rd & Rio Salado Pkwy,NB Alma School Rd & FS Rio Salado Pkwy,33.429863,-111.856095,,,0,,,Mesa,
9653,18284,Baseline Rd & Superstition Springs Bl,WB Baseline Rd & FS Superstition Springs Bl,33.379486,-111.681197,,,0,,,Mesa,
9670,15174,University Dr & Lazona Dr,WB University Dr & FS Lazona Dr,33.422556,-111.801565,,,0,,,Mesa,
9671,15175,University Dr & Robson,WB University Dr & FS Robson,33.42248,-111.837568,,,0,,,Mesa,
9673,16708,Southern Av & 618 West,WB Southern Av & AT 618 West,33.393404,-111.84478,,,0,,,Mesa,
9675,15918,Main St & Longmore,EB Main St & NS Longmore,33.414716,-111.866047,,,0,,,Mesa,
9680,15514,Broadway Rd & 56th St,EB Broadway Rd & NS 56th St,33.408236,-111.71069,,,0,,,Mesa,
9681,16164,Broadway Rd & Recker Rd,WB Broadway Rd & FS Recker Rd,33.408603,-111.702537,,,0,,,Mesa,
9696,18885,Center St & 5th St,NB Center St & FS 5th St,33.424171,-111.831314,,,0,,,Mesa,
9697,18711,Center St & Athletics Wy,NB Center St & FS Athletics Wy,33.42732,-111.83125,,,0,,,Mesa,
9716,16495,Mesa Dr & 10th Av,NB Mesa Dr & NS 10th Av,33.396414,-111.822793,,,0,,,Mesa,
9718,14261,Center St & 7th Pl,SB Center St & FS 7th Pl,33.428647,-111.831463,,,0,,,Mesa,
9727,10848,Rio Salado Pkwy & Cherry,EB Rio Salado Pkwy & NS Cherry,33.429465,-111.846285,,,0,,,Mesa,
9728,10855,Rio Salado Pkwy & Heritage,EB Rio Salado Pkwy & FS Heritage,33.429401,-111.849678,,,0,,,Mesa,
9762,18718,Gilbert Rd/Main St,FS Gilbert Rd/WB Main St,33.415331,-111.790741,,,0,place_LRMAGI,2,Mesa,
9763,18718,Gilbert Rd/Main St,NS Gilbert Rd/EB Main St,33.415331,-111.790741,,,0,place_LRMAGI,1,Mesa,
993,17371,3rd Pl & MacDonald,EB 3rd Pl & FS MacDonald,33.421481,-111.833297,,,0,,,Mesa,
