GEO_ID,GEO_ID_CLEAN,GEO_ID_FIXED_TEXT,NAME,B01003_001E,B01003_001M
1400000US04013619000,4013619000,04013619000,Census Tract 6190; Maricopa County; Arizona,2783,443
1400000US04013619100,4013619100,04013619100,Census Tract 6191; Maricopa County; Arizona,3538,786
1400000US04013619200,4013619200,04013619200,Census Tract 6192; Maricopa County; Arizona,6347,843
1400000US04013619300,4013619300,04013619300,Census Tract 6193; Maricopa County; Arizona,4492,615
1400000US04013619400,4013619400,04013619400,Census Tract 6194; Maricopa County; Arizona,4653,726
1400000US04013619500,4013619500,04013619500,Census Tract 6195; Maricopa County; Arizona,5882,996
1400000US04013619601,4013619601,04013619601,Census Tract 6196.01; Maricopa County; Arizona,0,14
1400000US04013619602,4013619602,04013619602,Census Tract 6196.02; Maricopa County; Arizona,1901,250
1400000US04013619700,4013619700,04013619700,Census Tract 6197; Maricopa County; Arizona,3193,626
1400000US04013619800,4013619800,04013619800,Census Tract 6198; Maricopa County; Arizona,4809,738
1400000US04013619900,4013619900,04013619900,Census Tract 6199; Maricopa County; Arizona,6600,916
1400000US04013723304,4013723304,04013723304,Census Tract 7233.04; Maricopa County; Arizona,7133,819
1400000US04013723305,4013723305,04013723305,Census Tract 7233.05; Maricopa County; Arizona,2398,456
1400000US04013723306,4013723306,04013723306,Census Tract 7233.06; Maricopa County; Arizona,6144,461
1400000US04013723307,4013723307,04013723307,Census Tract 7233.07; Maricopa County; Arizona,2720,257
1400000US04013723309,4013723309,04013723309,Census Tract 7233.09; Maricopa County; Arizona,3686,1005
1400000US04013723310,4013723310,04013723310,Census Tract 7233.10; Maricopa County; Arizona,2702,334
1400000US04013723311,4013723311,04013723311,Census Tract 7233.11; Maricopa County; Arizona,5511,546
1400000US04013810000,4013810000,04013810000,Census Tract 8100; Maricopa County; Arizona,3359,578
1400000US04013810100,4013810100,04013810100,Census Tract 8101; Maricopa County; Arizona,6557,1068
1400000US04013810200,4013810200,04013810200,Census Tract 8102; Maricopa County; Arizona,3293,712
1400000US04013810300,4013810300,04013810300,Census Tract 8103; Maricopa County; Arizona,6236,882
1400000US04013810400,4013810400,04013810400,Census Tract 8104; Maricopa County; Arizona,5430,695
1400000US04013810500,4013810500,04013810500,Census Tract 8105; Maricopa County; Arizona,4856,549
1400000US04013810600,4013810600,04013810600,Census Tract 8106; Maricopa County; Arizona,7241,842
1400000US04013810700,4013810700,04013810700,Census Tract 8107; Maricopa County; Arizona,7480,1033
1400000US04013810800,4013810800,04013810800,Census Tract 8108; Maricopa County; Arizona,4501,470
1400000US04013810900,4013810900,04013810900,Census Tract 8109; Maricopa County; Arizona,5894,1123
1400000US04013811000,4013811000,04013811000,Census Tract 8110; Maricopa County; Arizona,2839,283
1400000US04013811100,4013811100,04013811100,Census Tract 8111; Maricopa County; Arizona,3915,590
1400000US04013811200,4013811200,04013811200,Census Tract 8112; Maricopa County; Arizona,3476,399
1400000US04013811300,4013811300,04013811300,Census Tract 8113; Maricopa County; Arizona,3065,435
1400000US04013811400,4013811400,04013811400,Census Tract 8114; Maricopa County; Arizona,5318,603
1400000US04013811500,4013811500,04013811500,Census Tract 8115; Maricopa County; Arizona,2613,387
1400000US04013811600,4013811600,04013811600,Census Tract 8116; Maricopa County; Arizona,4372,559
1400000US04013811700,4013811700,04013811700,Census Tract 8117; Maricopa County; Arizona,4764,487
1400000US04013811800,4013811800,04013811800,Census Tract 8118; Maricopa County; Arizona,1795,208
1400000US04013811900,4013811900,04013811900,Census Tract 8119; Maricopa County; Arizona,5637,859
1400000US04013812000,4013812000,04013812000,Census Tract 8120; Maricopa County; Arizona,5016,760
1400000US04013812100,4013812100,04013812100,Census Tract 8121; Maricopa County; Arizona,7121,915
1400000US04013812200,4013812200,04013812200,Census Tract 8122; Maricopa County; Arizona,7783,847
1400000US04013812300,4013812300,04013812300,Census Tract 8123; Maricopa County; Arizona,5355,575
1400000US04013812400,4013812400,04013812400,Census Tract 8124; Maricopa County; Arizona,8309,710
1400000US04013812500,4013812500,04013812500,Census Tract 8125; Maricopa County; Arizona,2135,427
1400000US04013812600,4013812600,04013812600,Census Tract 8126; Maricopa County; Arizona,6383,766
1400000US04013812700,4013812700,04013812700,Census Tract 8127; Maricopa County; Arizona,6739,676
1400000US04013812801,4013812801,04013812801,Census Tract 8128.01; Maricopa County; Arizona,3240,523
1400000US04013812802,4013812802,04013812802,Census Tract 8128.02; Maricopa County; Arizona,5993,790
1400000US04013812900,4013812900,04013812900,Census Tract 8129; Maricopa County; Arizona,3391,398
1400000US04013813000,4013813000,04013813000,Census Tract 8130; Maricopa County; Arizona,6007,656
1400000US04013813100,4013813100,04013813100,Census Tract 8131; Maricopa County; Arizona,4140,442
1400000US04013813200,4013813200,04013813200,Census Tract 8132; Maricopa County; Arizona,4702,497
1400000US04013813300,4013813300,04013813300,Census Tract 8133; Maricopa County; Arizona,6166,601
1400000US04013813400,4013813400,04013813400,Census Tract 8134; Maricopa County; Arizona,4755,484
1400000US04013813500,4013813500,04013813500,Census Tract 8135; Maricopa County; Arizona,4616,498
1400000US04013813600,4013813600,04013813600,Census Tract 8136; Maricopa County; Arizona,4565,502
1400000US04013813700,4013813700,04013813700,Census Tract 8137; Maricopa County; Arizona,2405,280
1400000US04013813800,4013813800,04013813800,Census Tract 8138; Maricopa County; Arizona,2882,280
1400000US04013813900,4013813900,04013813900,Census Tract 8139; Maricopa County; Arizona,6127,507
1400000US04013814000,4013814000,04013814000,Census Tract 8140; Maricopa County; Arizona,2666,374
1400000US04013814100,4013814100,04013814100,Census Tract 8141; Maricopa County; Arizona,6148,646
1400000US04013814200,4013814200,04013814200,Census Tract 8142; Maricopa County; Arizona,2633,351
1400000US04013814300,4013814300,04013814300,Census Tract 8143; Maricopa County; Arizona,4417,664
1400000US04013814400,4013814400,04013814400,Census Tract 8144; Maricopa County; Arizona,6025,578
1400000US04013814500,4013814500,04013814500,Census Tract 8145; Maricopa County; Arizona,5039,584
1400000US04013814600,4013814600,04013814600,Census Tract 8146; Maricopa County; Arizona,5967,676
1400000US04013814700,4013814700,04013814700,Census Tract 8147; Maricopa County; Arizona,4320,719
1400000US04013814801,4013814801,04013814801,Census Tract 8148.01; Maricopa County; Arizona,3772,958
1400000US04013814802,4013814802,04013814802,Census Tract 8148.02; Maricopa County; Arizona,6108,677
1400000US04013814900,4013814900,04013814900,Census Tract 8149; Maricopa County; Arizona,3140,497
1400000US04013815000,4013815000,04013815000,Census Tract 8150; Maricopa County; Arizona,4514,607
1400000US04013815100,4013815100,04013815100,Census Tract 8151; Maricopa County; Arizona,5711,1052
1400000US04013815201,4013815201,04013815201,Census Tract 8152.01; Maricopa County; Arizona,5920,1636
1400000US04013815202,4013815202,04013815202,Census Tract 8152.02; Maricopa County; Arizona,3404,329
1400000US04013815203,4013815203,04013815203,Census Tract 8152.03; Maricopa County; Arizona,4065,656
1400000US04013815300,4013815300,04013815300,Census Tract 8153; Maricopa County; Arizona,3732,559
1400000US04013815401,4013815401,04013815401,Census Tract 8154.01; Maricopa County; Arizona,3624,380
1400000US04013815402,4013815402,04013815402,Census Tract 8154.02; Maricopa County; Arizona,7309,1121
1400000US04013815501,4013815501,04013815501,Census Tract 8155.01; Maricopa County; Arizona,4543,628
1400000US04013815502,4013815502,04013815502,Census Tract 8155.02; Maricopa County; Arizona,3219,568
1400000US04013815601,4013815601,04013815601,Census Tract 8156.01; Maricopa County; Arizona,1494,234
1400000US04013815602,4013815602,04013815602,Census Tract 8156.02; Maricopa County; Arizona,5956,922
1400000US04013815700,4013815700,04013815700,Census Tract 8157; Maricopa County; Arizona,5519,778
1400000US04013815800,4013815800,04013815800,Census Tract 8158; Maricopa County; Arizona,6772,965
1400000US04013815901,4013815901,04013815901,Census Tract 8159.01; Maricopa County; Arizona,6264,819
1400000US04013815902,4013815902,04013815902,Census Tract 8159.02; Maricopa County; Arizona,6104,1132
1400000US04013816001,4013816001,04013816001,Census Tract 8160.01; Maricopa County; Arizona,3873,368
1400000US04013816002,4013816002,04013816002,Census Tract 8160.02; Maricopa County; Arizona,4603,1329
1400000US04013816003,4013816003,04013816003,Census Tract 8160.03; Maricopa County; Arizona,3139,740
1400000US04013816004,4013816004,04013816004,Census Tract 8160.04; Maricopa County; Arizona,7055,961
1400000US04013816005,4013816005,04013816005,Census Tract 8160.05; Maricopa County; Arizona,4354,690
1400000US04013816100,4013816100,04013816100,Census Tract 8161; Maricopa County; Arizona,7238,882
1400000US04013816200,4013816200,04013816200,Census Tract 8162; Maricopa County; Arizona,4300,543
1400000US04013816301,4013816301,04013816301,Census Tract 8163.01; Maricopa County; Arizona,2840,312
1400000US04013816302,4013816302,04013816302,Census Tract 8163.02; Maricopa County; Arizona,4460,479
1400000US04013816401,4013816401,04013816401,Census Tract 8164.01; Maricopa County; Arizona,4222,815
1400000US04013816402,4013816402,04013816402,Census Tract 8164.02; Maricopa County; Arizona,4659,626
1400000US04013816501,4013816501,04013816501,Census Tract 8165.01; Maricopa County; Arizona,2547,519
1400000US04013816502,4013816502,04013816502,Census Tract 8165.02; Maricopa County; Arizona,2459,436
1400000US04013816600,4013816600,04013816600,Census Tract 8166; Maricopa County; Arizona,5521,916
1400000US04013816700,4013816700,04013816700,Census Tract 8167; Maricopa County; Arizona,3004,383
1400000US04013816800,4013816800,04013816800,Census Tract 8168; Maricopa County; Arizona,7593,806
1400000US04013816901,4013816901,04013816901,Census Tract 8169.01; Maricopa County; Arizona,5577,565
1400000US04013816902,4013816902,04013816902,Census Tract 8169.02; Maricopa County; Arizona,3724,762
1400000US04013816903,4013816903,04013816903,Census Tract 8169.03; Maricopa County; Arizona,3637,688
1400000US04013816904,4013816904,04013816904,Census Tract 8169.04; Maricopa County; Arizona,4444,430
1400000US04013817000,4013817000,04013817000,Census Tract 8170; Maricopa County; Arizona,4038,805
1400000US04013817101,4013817101,04013817101,Census Tract 8171.01; Maricopa County; Arizona,3543,495
1400000US04013817102,4013817102,04013817102,Census Tract 8171.02; Maricopa County; Arizona,3852,629
1400000US04013817103,4013817103,04013817103,Census Tract 8171.03; Maricopa County; Arizona,5828,790
1400000US04013817200,4013817200,04013817200,Census Tract 8172; Maricopa County; Arizona,9033,978
1400000US04013817300,4013817300,04013817300,Census Tract 8173; Maricopa County; Arizona,5408,511
1400000US04013817400,4013817400,04013817400,Census Tract 8174; Maricopa County; Arizona,2854,292
1400000US04013817500,4013817500,04013817500,Census Tract 8175; Maricopa County; Arizona,2748,342
1400000US04013817600,4013817600,04013817600,Census Tract 8176; Maricopa County; Arizona,7385,689
1400000US04013940700,4013940700,04013940700,Census Tract 9407; Maricopa County; Arizona,0,14
1400000US04013941000,4013941000,04013941000,Census Tract 9410; Maricopa County; Arizona,3387,525
1400000US04013941100,4013941100,04013941100,Census Tract 9411; Maricopa County; Arizona,15,24
1400000US04013941200,4013941200,04013941200,Census Tract 9412; Maricopa County; Arizona,1068,145
1400000US04013941300,4013941300,04013941300,Census Tract 9413; Maricopa County; Arizona,5487,674
1400000US04013980100,4013980100,04013980100,Census Tract 9801; Maricopa County; Arizona,7,11
1400000US04013980400,4013980400,04013980400,Census Tract 9804; Maricopa County; Arizona,11,3
1400000US04013980500,4013980500,04013980500,Census Tract 9805; Maricopa County; Arizona,0,14
1400000US04013980700,4013980700,04013980700,Census Tract 9807; Maricopa County; Arizona,0,14
1400000US04013980900,4013980900,04013980900,Census Tract 9809; Maricopa County; Arizona,226,273
1400000US04013981000,4013981000,04013981000,Census Tract 9810; Maricopa County; Arizona,696,70
