shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
30132,33.451282,-112.013365,140001
30132,33.451273,-112.014003,140002
30132,33.451294,-112.015980,140003
30132,33.451298,-112.017216,140004
30132,33.451299,-112.017620,140005
30132,33.451299,-112.017620,150001
30132,33.451299,-112.019400,150002
30132,33.451303,-112.021554,150003
30132,33.451305,-112.022084,150004
30132,33.451305,-112.022084,160001
30132,33.451322,-112.026283,160002
30132,33.451322,-112.026283,170001
30132,33.451328,-112.027832,170002
30132,33.451332,-112.028996,170003
30132,33.451334,-112.030186,170004
30132,33.451340,-112.030763,170005
30132,33.451340,-112.030763,180001
30132,33.451359,-112.032629,180002
30132,33.451379,-112.034586,180003
30132,33.451383,-112.035036,180004
30132,33.451383,-112.035036,190001
30132,33.451392,-112.036003,190002
30132,33.451409,-112.037672,190003
30132,33.451406,-112.038213,190004
30132,33.451419,-112.038983,190005
30132,33.451419,-112.039349,190006
30132,33.451419,-112.039349,200001
30132,33.451420,-112.041196,200002
30132,33.451416,-112.041619,200003
30132,33.451416,-112.041619,210001
30132,33.451404,-112.043377,210002
30132,33.451413,-112.043747,210003
30132,33.451413,-112.043747,220001
30132,33.451430,-112.044452,220002
30132,33.451432,-112.045534,220003
30132,33.451436,-112.046698,220004
30132,33.451438,-112.047718,220005
30132,33.451435,-112.048233,220006
30132,33.451435,-112.048233,230001
30132,33.451431,-112.048957,230002
30132,33.451400,-112.049878,230003
30132,33.451381,-112.052049,230004
30132,33.451391,-112.052249,230005
30132,33.451388,-112.052545,230006
30132,33.451388,-112.052545,240001
30132,33.451385,-112.052790,240002
30132,33.451376,-112.053714,240003
30132,33.451365,-112.054216,240004
30132,33.451361,-112.054734,240005
30132,33.451352,-112.055934,240006
30132,33.451335,-112.056439,240007
30132,33.451340,-112.056791,240008
30132,33.451340,-112.056791,250001
30132,33.451345,-112.057071,250002
30132,33.451347,-112.057809,250003
30132,33.451345,-112.058970,250004
30132,33.451346,-112.059739,250005
30132,33.451346,-112.059739,260001
30132,33.451347,-112.062084,260002
30132,33.451348,-112.062609,260003
30132,33.451348,-112.062609,270001
30132,33.451349,-112.063330,270002
30132,33.451346,-112.065186,270003
30132,33.451357,-112.065740,270004
30132,33.451357,-112.065740,280001
30132,33.451367,-112.066232,280002
30132,33.451357,-112.067488,280003
30132,33.451362,-112.067954,280004
30132,33.451362,-112.067954,290001
30132,33.451382,-112.069966,290002
30132,33.451375,-112.071261,290003
30132,33.451381,-112.072556,290004
30132,33.451379,-112.073813,290005
30132,33.451383,-112.074600,290006
30132,33.451385,-112.075171,290007
30132,33.451388,-112.075177,290008
30132,33.451396,-112.075770,290009
30132,33.451398,-112.076163,290010
30132,33.451398,-112.076163,300001
30132,33.451398,-112.076455,300002
30132,33.451400,-112.077091,300003
30132,33.451402,-112.077733,300004
30132,33.451407,-112.078360,300005
30132,33.451408,-112.078648,300006
30132,33.451408,-112.078648,310001
30132,33.451409,-112.078973,310002
30132,33.451413,-112.080186,310003
30132,33.451414,-112.080484,310004
30132,33.451414,-112.080484,320001
30132,33.451417,-112.081402,320002
30132,33.451421,-112.082524,320003
30132,33.451417,-112.083445,320004
30132,33.451417,-112.083445,330001
30132,33.451412,-112.084796,330002
30132,33.451409,-112.085202,330003
30132,33.451405,-112.085910,330004
30132,33.451418,-112.086255,330005
30132,33.451411,-112.086743,330006
30132,33.451411,-112.086743,340001
30132,33.451388,-112.088402,340002
30132,33.451386,-112.088911,340003
30132,33.451386,-112.088911,350001
30132,33.451384,-112.089278,350002
30132,33.451380,-112.090212,350003
30132,33.451376,-112.091314,350004
30132,33.451370,-112.091802,350005
30132,33.451370,-112.091802,360001
30132,33.451357,-112.092943,360002
30132,33.451350,-112.093622,360003
30132,33.451344,-112.093995,360004
30132,33.451342,-112.095684,360005
30132,33.451342,-112.095851,360006
30132,33.451338,-112.096288,360007
30132,33.451338,-112.096288,370001
30132,33.451332,-112.096910,370002
30132,33.451319,-112.098136,370003
30132,33.451305,-112.098248,370004
30132,33.451306,-112.099366,370005
30132,33.451286,-112.100110,370006
30132,33.451277,-112.100718,370007
30132,33.451277,-112.100718,380001
30132,33.451252,-112.102336,380002
30132,33.451265,-112.103362,380003
30132,33.451255,-112.104477,380004
30132,33.451252,-112.105048,380005
30132,33.451252,-112.105048,390001
30132,33.451243,-112.106628,390002
30132,33.451233,-112.107762,390003
30132,33.451230,-112.108090,390004
30132,33.451230,-112.108264,390005
30132,33.451226,-112.108569,390006
30132,33.451193,-112.110268,390007
30132,33.451193,-112.110268,400001
30132,33.451179,-112.110965,400002
30132,33.451126,-112.113162,400003
30132,33.451125,-112.113582,400004
30132,33.451125,-112.113582,410001
30132,33.451122,-112.115342,410002
30132,33.451078,-112.117529,410003
30132,33.451098,-112.118197,410004
30132,33.451098,-112.118197,420001
30132,33.451125,-112.119024,420002
30132,33.451156,-112.120126,420003
30132,33.451164,-112.120349,420004
30132,33.451177,-112.120729,420005
30132,33.451198,-112.121345,420006
30132,33.451211,-112.121854,420007
30132,33.451226,-112.122426,420008
30132,33.451226,-112.122426,430001
30132,33.451229,-112.122532,430002
30132,33.451247,-112.123126,430003
30132,33.451265,-112.123736,430004
30132,33.451281,-112.124333,430005
30132,33.451302,-112.124965,430006
30132,33.451333,-112.126031,430007
30132,33.451340,-112.126775,430008
30132,33.451340,-112.126775,440001
30132,33.451354,-112.128205,440002
30132,33.451375,-112.130323,440003
30132,33.451379,-112.130743,440004
30132,33.451379,-112.130743,450001
30132,33.451412,-112.134526,450002
30132,33.451409,-112.135315,450003
30132,33.451409,-112.135315,460001
30132,33.451405,-112.136677,460002
30132,33.451398,-112.138831,460003
30132,33.451398,-112.139303,460004
30132,33.451398,-112.139303,470001
30132,33.451396,-112.140005,470002
30132,33.451388,-112.143146,470003
30132,33.451387,-112.143753,470004
30132,33.451387,-112.143753,480001
30132,33.451386,-112.144205,480002
30132,33.451381,-112.145303,480003
30132,33.451374,-112.147460,480004
30132,33.451374,-112.147872,480005
30132,33.451374,-112.147872,490001
30132,33.451373,-112.148401,490002
30132,33.451364,-112.151768,490003
30132,33.451359,-112.152397,490004
30132,33.451359,-112.152397,500001
30132,33.451334,-112.155971,500002
30132,33.451330,-112.156444,500003
30132,33.451330,-112.156444,510001
30132,33.451303,-112.160404,510002
30132,33.451299,-112.160974,510003
30132,33.451299,-112.160974,520001
30132,33.451284,-112.162886,520002
30132,33.451270,-112.164578,520003
30132,33.451263,-112.165328,520004
30132,33.451259,-112.165837,520005
30132,33.451256,-112.166294,520006
30132,33.451256,-112.166294,530001
30132,33.451236,-112.169109,530002
30132,33.451236,-112.169730,530003
30132,33.451236,-112.169730,540001
30132,33.451238,-112.172227,540002
30132,33.451238,-112.172762,540003
30132,33.451238,-112.172762,550001
30132,33.451241,-112.176194,550002
30132,33.451243,-112.177827,550003
30132,33.451259,-112.178388,550004
30132,33.451259,-112.178388,560001
30132,33.451335,-112.181079,560002
30132,33.451479,-112.182499,560003
30132,33.451479,-112.182499,570001
30132,33.451541,-112.183108,570002
30132,33.451618,-112.184469,570003
30132,33.451642,-112.185074,570004
30132,33.451697,-112.186466,570005
30132,33.451701,-112.186589,570006
30132,33.451719,-112.187206,570007
30132,33.451713,-112.187406,570008
30132,33.451713,-112.187406,580001
30132,33.451697,-112.187930,580002
30132,33.451605,-112.189047,580003
30132,33.451516,-112.189723,580004
30132,33.451520,-112.190837,580005
30132,33.451522,-112.191434,580006
30132,33.451522,-112.191434,590001
30132,33.451533,-112.194935,590002
30132,33.451529,-112.195135,590003
30132,33.451521,-112.195683,590004
30132,33.451521,-112.195683,600001
30132,33.451510,-112.196414,600002
30132,33.451578,-112.197896,600003
30132,33.451545,-112.198158,600004
30132,33.451547,-112.198306,600005
30132,33.451582,-112.198427,600006
30132,33.451584,-112.198738,600007
30132,33.451584,-112.198738,610001
30132,33.451586,-112.199208,610002
30132,33.451583,-112.200611,610003
30132,33.451563,-112.203450,610004
30132,33.451567,-112.203893,610005
30132,33.451567,-112.203893,620001
30132,33.451596,-112.206827,620002
30132,33.451601,-112.207289,620003
30132,33.451601,-112.207289,630001
30132,33.451609,-112.208139,630002
30132,33.451628,-112.208480,630003
30132,33.451614,-112.208644,630004
30132,33.451652,-112.212313,630005
30132,33.451661,-112.213018,630006
30132,33.451661,-112.213018,640001
30132,33.451724,-112.217685,640002
30132,33.451724,-112.217685,650001
30132,33.451757,-112.220159,650002
30132,33.451756,-112.220510,650003
30132,33.451765,-112.221001,650004
30132,33.451704,-112.221208,650005
30132,33.451752,-112.221918,650006
30132,33.451752,-112.221918,660001
30132,33.451763,-112.222083,660002
30132,33.451758,-112.222880,660003
30132,33.451756,-112.227016,660004
30132,33.451756,-112.227016,670001
30132,33.451755,-112.229762,670002
30132,33.451755,-112.230069,670003
30132,33.451755,-112.230069,680001
30132,33.451756,-112.234042,680002
30132,33.451756,-112.234042,690001
30132,33.451757,-112.238352,690002
30132,33.451731,-112.238922,690003
30132,33.451728,-112.238955,690004
30133,33.451398,-112.076163,10001
30133,33.451398,-112.076455,10002
30133,33.451400,-112.077091,10003
30133,33.451402,-112.077733,10004
30133,33.451407,-112.078360,10005
30133,33.451408,-112.078648,10006
30133,33.451408,-112.078648,20001
30133,33.451409,-112.078973,20002
30133,33.451413,-112.080186,20003
30133,33.451414,-112.080484,20004
30133,33.451414,-112.080484,30001
30133,33.451417,-112.081402,30002
30133,33.451421,-112.082524,30003
30133,33.451417,-112.083445,30004
30133,33.451417,-112.083445,40001
30133,33.451412,-112.084796,40002
30133,33.451409,-112.085202,40003
30133,33.451405,-112.085910,40004
30133,33.451418,-112.086255,40005
30133,33.451411,-112.086743,40006
30133,33.451411,-112.086743,50001
30133,33.451388,-112.088402,50002
30133,33.451386,-112.088911,50003
30133,33.451386,-112.088911,60001
30133,33.451384,-112.089278,60002
30133,33.451380,-112.090212,60003
30133,33.451376,-112.091314,60004
30133,33.451370,-112.091802,60005
30133,33.451370,-112.091802,70001
30133,33.451357,-112.092943,70002
30133,33.451350,-112.093622,70003
30133,33.451344,-112.093995,70004
30133,33.451342,-112.095684,70005
30133,33.451342,-112.095851,70006
30133,33.451338,-112.096288,70007
30133,33.451338,-112.096288,80001
30133,33.451332,-112.096910,80002
30133,33.451319,-112.098136,80003
30133,33.451305,-112.098248,80004
30133,33.451306,-112.099366,80005
30133,33.451286,-112.100110,80006
30133,33.451277,-112.100718,80007
30133,33.451277,-112.100718,90001
30133,33.451252,-112.102336,90002
30133,33.451265,-112.103362,90003
30133,33.451255,-112.104477,90004
30133,33.451252,-112.105048,90005
30133,33.451252,-112.105048,100001
30133,33.451243,-112.106628,100002
30133,33.451233,-112.107762,100003
30133,33.451230,-112.108090,100004
30133,33.451230,-112.108264,100005
30133,33.451226,-112.108569,100006
30133,33.451193,-112.110268,100007
30133,33.451193,-112.110268,110001
30133,33.451179,-112.110965,110002
30133,33.451126,-112.113162,110003
30133,33.451125,-112.113582,110004
30133,33.451125,-112.113582,120001
30133,33.451122,-112.115342,120002
30133,33.451078,-112.117529,120003
30133,33.451098,-112.118197,120004
30133,33.451098,-112.118197,130001
30133,33.451125,-112.119024,130002
30133,33.451156,-112.120126,130003
30133,33.451164,-112.120349,130004
30133,33.451177,-112.120729,130005
30133,33.451198,-112.121345,130006
30133,33.451211,-112.121854,130007
30133,33.451226,-112.122426,130008
30133,33.451226,-112.122426,140001
30133,33.451229,-112.122532,140002
30133,33.451247,-112.123126,140003
30133,33.451265,-112.123736,140004
30133,33.451281,-112.124333,140005
30133,33.451302,-112.124965,140006
30133,33.451333,-112.126031,140007
30133,33.451340,-112.126775,140008
30133,33.451340,-112.126775,150001
30133,33.451354,-112.128205,150002
30133,33.451375,-112.130323,150003
30133,33.451379,-112.130743,150004
30133,33.451379,-112.130743,160001
30133,33.451412,-112.134526,160002
30133,33.451409,-112.135315,160003
30133,33.451409,-112.135315,170001
30133,33.451405,-112.136677,170002
30133,33.451398,-112.138831,170003
30133,33.451398,-112.139303,170004
30133,33.451398,-112.139303,180001
30133,33.451396,-112.140005,180002
30133,33.451388,-112.143146,180003
30133,33.451387,-112.143753,180004
30133,33.451387,-112.143753,190001
30133,33.451386,-112.144205,190002
30133,33.451381,-112.145303,190003
30133,33.451374,-112.147460,190004
30133,33.451374,-112.147872,190005
30133,33.451374,-112.147872,200001
30133,33.451373,-112.148401,200002
30133,33.451364,-112.151768,200003
30133,33.451359,-112.152397,200004
30133,33.451359,-112.152397,210001
30133,33.451334,-112.155971,210002
30133,33.451330,-112.156444,210003
30133,33.451330,-112.156444,220001
30133,33.451303,-112.160404,220002
30133,33.451299,-112.160974,220003
30133,33.451299,-112.160974,230001
30133,33.451284,-112.162886,230002
30133,33.451270,-112.164578,230003
30133,33.451263,-112.165328,230004
30133,33.451259,-112.165837,230005
30133,33.451256,-112.166294,230006
30133,33.451256,-112.166294,240001
30133,33.451236,-112.169109,240002
30133,33.451236,-112.169730,240003
30133,33.451236,-112.169730,250001
30133,33.451238,-112.172227,250002
30133,33.451238,-112.172762,250003
30133,33.451238,-112.172762,260001
30133,33.451241,-112.176194,260002
30133,33.451243,-112.177827,260003
30133,33.451259,-112.178388,260004
30133,33.451259,-112.178388,270001
30133,33.451335,-112.181079,270002
30133,33.451479,-112.182499,270003
30133,33.451479,-112.182499,280001
30133,33.451541,-112.183108,280002
30133,33.451618,-112.184469,280003
30133,33.451642,-112.185074,280004
30133,33.451697,-112.186466,280005
30133,33.451701,-112.186589,280006
30133,33.451719,-112.187206,280007
30133,33.451713,-112.187406,280008
30133,33.451713,-112.187406,290001
30133,33.451697,-112.187930,290002
30133,33.451605,-112.189047,290003
30133,33.451516,-112.189723,290004
30133,33.451520,-112.190837,290005
30133,33.451522,-112.191434,290006
30133,33.451522,-112.191434,300001
30133,33.451533,-112.194935,300002
30133,33.451529,-112.195135,300003
30133,33.451521,-112.195683,300004
30133,33.451521,-112.195683,310001
30133,33.451510,-112.196414,310002
30133,33.451578,-112.197896,310003
30133,33.451545,-112.198158,310004
30133,33.451547,-112.198306,310005
30133,33.451582,-112.198427,310006
30133,33.451584,-112.198738,310007
30133,33.451584,-112.198738,320001
30133,33.451586,-112.199208,320002
30133,33.451583,-112.200611,320003
30133,33.451563,-112.203450,320004
30133,33.451567,-112.203893,320005
30133,33.451567,-112.203893,330001
30133,33.451596,-112.206827,330002
30133,33.451601,-112.207289,330003
30133,33.451601,-112.207289,340001
30133,33.451609,-112.208139,340002
30133,33.451628,-112.208480,340003
30133,33.451614,-112.208644,340004
30133,33.451652,-112.212313,340005
30133,33.451661,-112.213018,340006
30133,33.451661,-112.213018,350001
30133,33.451724,-112.217685,350002
30133,33.451724,-112.217685,360001
30133,33.451757,-112.220159,360002
30133,33.451756,-112.220510,360003
30133,33.451765,-112.221001,360004
30133,33.451704,-112.221208,360005
30133,33.451752,-112.221918,360006
30133,33.451752,-112.221918,370001
30133,33.451763,-112.222083,370002
30133,33.451758,-112.222880,370003
30133,33.451756,-112.227016,370004
30133,33.451756,-112.227016,380001
30133,33.451755,-112.229762,380002
30133,33.451755,-112.230069,380003
30133,33.451755,-112.230069,390001
30133,33.451756,-112.234042,390002
30133,33.451756,-112.234042,400001
30133,33.451757,-112.238352,400002
30133,33.451731,-112.238922,400003
30133,33.451728,-112.238955,400004
30133,33.451728,-112.238955,410001
30133,33.451643,-112.239925,410002
30133,33.451345,-112.243534,410003
30133,33.451291,-112.244212,410004
30133,33.451079,-112.246674,410005
30133,33.451034,-112.247177,410006
30133,33.451034,-112.247177,420001
30133,33.450951,-112.248100,420002
30133,33.450841,-112.249365,420003
30133,33.450529,-112.252970,420004
30133,33.450435,-112.254079,420005
30133,33.450435,-112.254079,430001
30133,33.450341,-112.255195,430002
30133,33.450329,-112.256425,430003
30133,33.450343,-112.257340,430004
30133,33.450346,-112.257582,430005
30133,33.450361,-112.258789,430006
30133,33.450354,-112.259227,430007
30133,33.450354,-112.259227,440001
30133,33.450348,-112.259572,440002
30133,33.450342,-112.259959,440003
30133,33.450329,-112.260648,440004
30133,33.450308,-112.262290,440005
30133,33.450307,-112.262863,440006
30133,33.450307,-112.262863,450001
30133,33.450306,-112.263815,450002
30133,33.450251,-112.266054,450003
30133,33.450249,-112.266623,450004
30133,33.450249,-112.266623,460001
30133,33.450249,-112.266667,460002
30133,33.450247,-112.267404,460003
30133,33.450216,-112.272542,460004
30133,33.450205,-112.273161,460005
30133,33.450205,-112.273161,470001
30133,33.450143,-112.276751,470002
30133,33.450081,-112.280125,470003
30133,33.450028,-112.284052,470004
30133,33.450020,-112.284525,470005
30133,33.450020,-112.284525,480001
30133,33.450002,-112.285508,480002
30133,33.449928,-112.289835,480003
30133,33.449882,-112.292386,480004
30133,33.449830,-112.294123,480005
30133,33.449834,-112.296500,480006
30133,33.449820,-112.298434,480007
30133,33.449811,-112.298858,480008
30133,33.449811,-112.298858,490001
30133,33.449660,-112.306525,490002
30133,33.449053,-112.306527,490003
30133,33.449053,-112.306527,500001
30133,33.447415,-112.306533,500002
30133,33.446127,-112.306512,500003
30133,33.446128,-112.306137,500004
30133,33.446107,-112.305712,500005
30133,33.446069,-112.305419,500006
30133,33.446044,-112.305297,500007
30133,33.445811,-112.304154,500008
30133,33.445782,-112.303964,500009
30133,33.445771,-112.303741,500010
30133,33.445778,-112.303528,500011
30133,33.445809,-112.303210,500012
30133,33.445837,-112.303026,500013
30133,33.445923,-112.302718,500014
30133,33.446017,-112.302496,500015
30133,33.445749,-112.302282,500016
30133,33.445203,-112.301745,500017
30133,33.444861,-112.301347,500018
30133,33.444644,-112.301228,500019
30133,33.444312,-112.301184,500020
30133,33.443984,-112.301343,500021
30133,33.443752,-112.301640,500022
30133,33.443663,-112.301961,500023
30133,33.443685,-112.302233,500024
30133,33.443796,-112.302575,500025
30133,33.444056,-112.302874,500026
30133,33.444497,-112.303342,500027
30133,33.444864,-112.303740,500028
30133,33.445020,-112.303980,500029
30133,33.445040,-112.304023,500030
30133,33.445040,-112.304023,510001
30133,33.445171,-112.304302,510002
30133,33.445811,-112.304154,510003
30133,33.446044,-112.305297,510004
30133,33.446069,-112.305419,510005
30133,33.446107,-112.305712,510006
30133,33.446128,-112.306137,510007
30133,33.446127,-112.306512,510008
30133,33.447415,-112.306533,510009
30133,33.449660,-112.306525,510010
30133,33.449599,-112.309410,510011
30133,33.449595,-112.310603,510012
30133,33.449582,-112.314675,510013
30133,33.449575,-112.315128,510014
30133,33.449566,-112.315861,510015
30133,33.449566,-112.315861,520001
30133,33.449548,-112.317413,520002
30133,33.449529,-112.319052,520003
30133,33.449473,-112.323582,520004
30133,33.449481,-112.323819,520005
30133,33.449518,-112.324785,520006
30133,33.449518,-112.324785,530001
30133,33.449562,-112.325917,530002
30133,33.449610,-112.327973,530003
30133,33.449626,-112.330504,530004
30133,33.449649,-112.331163,530005
30133,33.449776,-112.333495,530006
30133,33.449787,-112.334905,530007
30133,33.449784,-112.336780,530008
30133,33.449795,-112.337391,530009
30133,33.449795,-112.337391,540001
30133,33.449865,-112.341118,540002
30133,33.449863,-112.341934,540003
30133,33.449863,-112.341934,550001
30133,33.449861,-112.343141,550002
30133,33.449853,-112.345393,550003
30133,33.449618,-112.345394,550004
30133,33.449618,-112.345394,560001
30133,33.446220,-112.345405,560002
30133,33.446228,-112.347993,560003
70070,33.452202,-112.073806,10001
70070,33.452402,-112.073802,10002
70070,33.452521,-112.073799,10003
70070,33.453139,-112.073784,10004
70070,33.454132,-112.073769,10005
70070,33.454501,-112.073770,10006
70070,33.454500,-112.073435,10007
70070,33.454500,-112.073435,20001
70070,33.454500,-112.073182,20002
70070,33.454498,-112.072614,20003
70070,33.454493,-112.071926,20004
70070,33.454491,-112.071251,20005
70070,33.454485,-112.069975,20006
70070,33.454481,-112.069466,20007
70070,33.454481,-112.069466,30001
70070,33.454480,-112.069362,30002
70070,33.454471,-112.068116,30003
70070,33.454471,-112.067952,30004
70070,33.454488,-112.067500,30005
70070,33.454487,-112.067459,30006
70070,33.454487,-112.067459,40001
70070,33.454478,-112.066867,40002
70070,33.454465,-112.066234,40003
70070,33.454515,-112.065198,40004
70070,33.455036,-112.065194,40005
70070,33.455036,-112.065194,50001
70070,33.455543,-112.065190,50002
70070,33.455793,-112.065190,50003
70070,33.456541,-112.065188,50004
70070,33.456706,-112.065185,50005
70070,33.457588,-112.065180,50006
70070,33.458641,-112.065221,50007
70070,33.459145,-112.065222,50008
70070,33.459145,-112.065222,60001
70070,33.459212,-112.065222,60002
70070,33.459949,-112.065204,60003
70070,33.461216,-112.065150,60004
70070,33.461994,-112.065125,60005
70070,33.462117,-112.065139,60006
70070,33.462203,-112.065145,60007
70070,33.462367,-112.065136,60008
70070,33.463063,-112.065163,60009
70070,33.463854,-112.065142,60010
70070,33.464676,-112.065137,60011
70070,33.464904,-112.065134,60012
70070,33.465204,-112.065131,60013
70070,33.465712,-112.065129,60014
70070,33.466142,-112.065128,60015
70070,33.466142,-112.065128,70001
70070,33.466627,-112.065127,70002
70070,33.467158,-112.065124,70003
70070,33.467529,-112.065109,70004
70070,33.467694,-112.065112,70005
70070,33.468230,-112.065120,70006
70070,33.468428,-112.065120,70007
70070,33.468639,-112.065120,70008
70070,33.468639,-112.065120,80001
70070,33.469326,-112.065118,80002
70070,33.471140,-112.065112,80003
70070,33.472465,-112.065107,80004
70070,33.473015,-112.065108,80005
70070,33.473482,-112.065105,80006
70070,33.473482,-112.065105,90001
70070,33.474782,-112.065098,90002
70070,33.476294,-112.065098,90003
70070,33.476294,-112.065098,100001
70070,33.476568,-112.065098,100002
70070,33.477291,-112.065096,100003
70070,33.477965,-112.065094,100004
70070,33.478580,-112.065091,100005
70070,33.479050,-112.065089,100006
70070,33.479380,-112.065090,100007
70070,33.479509,-112.065090,100008
70070,33.480191,-112.065088,100009
70070,33.480553,-112.065085,100010
70070,33.480553,-112.065085,110001
70070,33.480875,-112.065082,110002
70070,33.481103,-112.065083,110003
70070,33.482002,-112.065081,110004
70070,33.483819,-112.065077,110005
70070,33.484344,-112.065075,110006
70070,33.484368,-112.065075,110007
70070,33.484368,-112.065075,120001
70070,33.484723,-112.065072,120002
70070,33.485176,-112.065073,120003
70070,33.485633,-112.065071,120004
70070,33.486501,-112.065069,120005
70070,33.487452,-112.065067,120006
70070,33.488012,-112.065064,120007
70070,33.488012,-112.065064,130001
70070,33.488378,-112.065062,130002
70070,33.489296,-112.065077,130003
70070,33.490236,-112.065059,130004
70070,33.490611,-112.065057,130005
70070,33.490611,-112.065057,140001
70070,33.491091,-112.065054,140002
70070,33.492833,-112.065050,140003
70070,33.493817,-112.065049,140004
70070,33.494710,-112.065043,140005
70070,33.495152,-112.065043,140006
70070,33.495152,-112.065043,150001
70070,33.497269,-112.065041,150002
70070,33.498528,-112.065039,150003
70070,33.498528,-112.065039,160001
70070,33.499157,-112.065038,160002
70070,33.499864,-112.065039,160003
70070,33.500389,-112.065037,160004
70070,33.501268,-112.065035,160005
70070,33.502250,-112.065034,160006
70070,33.502250,-112.065034,170001
70070,33.502455,-112.065034,170002
70070,33.502892,-112.065031,170003
70070,33.503799,-112.065029,170004
70070,33.505591,-112.065023,170005
70070,33.505819,-112.065023,170006
70070,33.505884,-112.065023,170007
70070,33.505884,-112.065023,180001
70070,33.506806,-112.065015,180002
70070,33.507419,-112.065013,180003
70070,33.507663,-112.065013,180004
70070,33.508727,-112.065012,180005
70070,33.509222,-112.065012,180006
70070,33.509847,-112.065012,180007
70070,33.509847,-112.065012,190001
70070,33.512850,-112.065009,190002
70070,33.513296,-112.065008,190003
70070,33.513296,-112.065008,200001
70070,33.513726,-112.065007,200002
70070,33.516477,-112.065005,200003
70070,33.517081,-112.065005,200004
70070,33.517081,-112.065005,210001
70070,33.518190,-112.065005,210002
70070,33.518657,-112.065006,210003
70070,33.519132,-112.065003,210004
70070,33.520103,-112.065005,210005
70070,33.520509,-112.065004,210006
70070,33.520509,-112.065004,220001
70070,33.521922,-112.065001,220002
70070,33.523744,-112.065004,220003
70070,33.524142,-112.065005,220004
70070,33.524142,-112.065005,230001
70070,33.527391,-112.065014,230002
70070,33.527734,-112.065016,230003
70070,33.527734,-112.065016,240001
70070,33.528227,-112.065019,240002
70070,33.529158,-112.065024,240003
70070,33.530005,-112.065025,240004
70070,33.530994,-112.065030,240005
70070,33.531304,-112.065031,240006
70070,33.531304,-112.065031,250001
70070,33.531992,-112.065035,250002
70070,33.532852,-112.065036,250003
70070,33.533352,-112.065034,250004
70070,33.533721,-112.065041,250005
70070,33.534556,-112.065046,250006
70070,33.535016,-112.065049,250007
70070,33.535016,-112.065049,260001
70070,33.536889,-112.065060,260002
70070,33.537359,-112.065067,260003
70070,33.538261,-112.065062,260004
70070,33.538626,-112.065067,260005
70070,33.538626,-112.065067,270001
70070,33.539118,-112.065073,270002
70070,33.540509,-112.065089,270003
70070,33.541402,-112.065100,270004
70070,33.542466,-112.065112,270005
70070,33.542665,-112.065114,270006
70070,33.542665,-112.065114,280001
70070,33.542828,-112.065116,280002
70070,33.543282,-112.065120,280003
70070,33.543722,-112.065127,280004
70070,33.544137,-112.065131,280005
70070,33.544554,-112.065135,280006
70070,33.545516,-112.065143,280007
70070,33.545881,-112.065150,280008
70070,33.545881,-112.065150,290001
70070,33.545901,-112.065151,290002
70070,33.546300,-112.065155,290003
70070,33.546693,-112.065159,290004
70070,33.546923,-112.065162,290005
70070,33.547077,-112.065162,290006
70070,33.547377,-112.065166,290007
70070,33.548262,-112.065178,290008
70070,33.548641,-112.065182,290009
70070,33.549031,-112.065185,290010
70070,33.549031,-112.065185,300001
70070,33.549141,-112.065186,300002
70070,33.549534,-112.065190,300003
70070,33.550032,-112.065197,300004
70070,33.550488,-112.065201,300005
70070,33.550939,-112.065205,300006
70070,33.551323,-112.065209,300007
70070,33.551727,-112.065216,300008
70070,33.552720,-112.065225,300009
70070,33.553124,-112.065229,300010
70070,33.553300,-112.065230,300011
70070,33.553300,-112.065230,310001
70070,33.553657,-112.065233,310002
70070,33.554701,-112.065241,310003
70070,33.555295,-112.065245,310004
70070,33.555528,-112.065239,310005
70070,33.555669,-112.065243,310006
70070,33.556053,-112.065250,310007
70070,33.556221,-112.065250,310008
70070,33.556600,-112.065254,310009
70070,33.556953,-112.065258,310010
70070,33.556953,-112.065258,320001
70070,33.557452,-112.065262,320002
70070,33.557796,-112.065263,320003
70070,33.558411,-112.065284,320004
70070,33.558877,-112.065284,320005
70070,33.558877,-112.065284,330001
70070,33.560514,-112.065287,330002
70070,33.560875,-112.065284,330003
70070,33.560875,-112.065284,340001
70070,33.561734,-112.065276,340002
70070,33.562298,-112.065274,340003
70070,33.564131,-112.065261,340004
70070,33.564474,-112.065258,340005
70070,33.564474,-112.065258,350001
70070,33.565942,-112.065247,350002
70070,33.566519,-112.065242,350003
70070,33.566519,-112.065242,360001
70070,33.566857,-112.065239,360002
70070,33.567926,-112.065233,360003
70070,33.568670,-112.065226,360004
70070,33.568670,-112.065226,370001
70070,33.569583,-112.065217,370002
70070,33.570029,-112.065235,370003
70070,33.570631,-112.065209,370004
70070,33.571384,-112.065204,370005
70070,33.571665,-112.065203,370006
70070,33.571665,-112.065203,380001
70070,33.572296,-112.065199,380002
70070,33.573222,-112.065191,380003
70070,33.574132,-112.065183,380004
70070,33.575020,-112.065175,380005
70070,33.575540,-112.065170,380006
70070,33.575540,-112.065170,390001
70070,33.576850,-112.065158,390002
70070,33.578048,-112.065150,390003
70070,33.578427,-112.065147,390004
70070,33.578427,-112.065147,400001
70070,33.578658,-112.065144,400002
70070,33.580415,-112.065144,400003
70070,33.581302,-112.065123,400004
70070,33.581520,-112.065113,400005
70070,33.581770,-112.065077,400006
70070,33.582360,-112.064910,400007
70070,33.582360,-112.064910,410001
